dVmax,ADP90,ADP50,Vreps,tdV
1.03144,168,158,-72.7184,5.86955
1.96453,180,169,-77.7129,5.86955
2.69327,186,172,-83.1518,5.92955
1.12104,147,137,-73.5751,5.87955
2.08031,171,160,-78.0448,5.86955
1.81944,175,164,-77.3345,5.86955
1.15006,146,136,-73.949,5.87955
2.13484,140,130,-78.8426,5.87955
2.53777,123,113,-81.5405,5.90955
3.66599,147,135,-86.899,5.95955
1.60196,122,113,-76.0114,5.87955
2.89879,199,186,-82.0693,5.88955
2.89179,105,95,-84.2015,5.94955
1.05317,176,165,-72.8611,5.86955
2.47929,153,142,-80.6841,5.89955
2.0949,197,185,-78.0041,5.85955
2.78012,197,184,-81.8224,5.89955
3.13594,180,168,-83.1782,5.90955
1.78052,124,115,-76.9537,5.87955
1.0293,146,136,-72.9361,5.87955
0.824673,137,128,-70.9053,5.86955
0.88998,75,68,-71.7332,5.88955
1.55098,150,138,-76.8286,5.88955
1.1233,89,81,-73.4509,5.87955
2.50945,121,111,-81.2552,5.90955
3.33756,112,101,-85.7589,5.95955
2.67041,141,129,-82.6621,5.91955
2.29274,126,114,-81.0775,5.91955
1.66706,115,105,-77.2907,5.88955
2.68906,193,181,-81.0904,5.88955
1.37005,153,143,-74.6704,5.86955
2.83659,163,150,-83.4566,5.92955
3.78243,141,129,-88.0142,5.97955
0.895174,139,130,-71.7101,5.87955
3.09614,183,169,-85.2697,5.94955
3.35219,198,184,-84.9687,5.92955
2.85244,174,161,-83.2224,5.91955
3.05605,133,121,-85.3198,5.95955
1.3569,167,156,-74.9664,5.86955
3.13017,186,173,-82.9172,5.89955
3.53391,201,187,-85.5365,5.92955
1.44049,148,137,-76.0003,5.87955
1.2796,175,164,-74.0098,5.85955
1.10929,130,121,-73.0816,5.86955
2.85184,189,175,-83.0408,5.91955
1.38256,145,135,-75.5845,5.87955
1.4738,88,80,-75.7739,5.88955
3.15624,168,156,-84.1433,5.92955
2.5569,112,101,-82.6525,5.92955
1.97645,127,117,-77.9221,5.87955
0.749201,133,124,-70.4594,5.87955
2.65302,131,121,-80.7213,5.88955
2.71905,168,156,-81.0005,5.88955
3.45145,117,106,-86.0655,5.95955
0.745279,145,136,-70.1515,5.86955
1.82799,96,86,-78.2143,5.89955
0.88978,148,139,-71.7766,5.87955
2.49707,124,113,-81.1715,5.90955
1.63692,165,153,-77.0806,5.87955
2.81752,104,93,-83.8886,5.94955
2.65132,171,157,-82.9976,5.92955
0.844873,127,117,-71.6629,5.87955
3.20191,171,159,-83.5083,5.90955
1.55498,133,123,-75.9494,5.87955
1.00632,111,102,-73.0985,5.88955
0.997242,179,169,-72.3044,5.86955
1.21076,136,126,-74.4869,5.87955
3.68738,177,163,-86.8933,5.95955
3.54805,128,117,-85.9384,5.94955
1.33714,147,137,-74.3822,5.86955
2.62022,122,112,-80.7444,5.88955
1.04469,155,144,-73.2738,5.87955
2.83198,109,100,-81.9661,5.90955
3.42105,196,182,-84.6826,5.91955
2.57887,194,181,-80.8091,5.88955
3.07844,181,168,-83.4635,5.90955
2.80459,101,91,-83.111,5.92955
0.982742,69,61,-72.8908,5.89955
2.37958,102,93,-79.83,5.89955
0.806513,158,148,-70.8253,5.86955
0.730911,64,57,-70.3823,5.89955
1.93585,91,82,-78.3625,5.89955
3.10404,167,155,-83.409,5.90955
1.00664,131,122,-72.7101,5.87955
1.48507,152,141,-75.5762,5.86955
1.72903,165,154,-77.2949,5.87955
1.76752,167,156,-76.838,5.86955
3.31163,150,137,-85.7214,5.94955
3.13052,124,113,-85.4623,5.95955
1.78465,123,113,-76.8686,5.87955
2.24458,115,105,-80.1072,5.89955
2.92838,107,97,-83.0971,5.92955
3.68331,169,156,-86.09,5.93955
2.54045,170,158,-81.1146,5.89955
0.954098,169,158,-72.2002,5.86955
0.972803,164,154,-72.254,5.86955
2.19285,169,157,-79.3118,5.88955
2.31022,89,80,-80.243,5.90955
1.90854,144,134,-77.3946,5.86955
1.24678,119,110,-74.0866,5.87955
1.30746,171,160,-74.5216,5.86955
2.16734,179,166,-79.8313,5.89955
0.883991,164,154,-71.5131,5.86955
1.6597,147,136,-76.4075,5.86955
2.61301,153,140,-83.0159,5.92955
1.10801,93,85,-73.6571,5.88955
2.49122,182,169,-80.9128,5.89955
3.56933,110,100,-87.0156,5.96955
1.9933,174,163,-77.771,5.86955
1.10135,114,106,-73.0154,5.87955
0.941717,148,139,-72.1274,5.87955
1.11077,175,165,-73.0276,5.86955
2.67695,144,133,-82.1272,5.90955
0.948544,93,84,-72.4846,5.88955
0.791906,112,103,-71.102,5.88955
3.80251,170,157,-87.6897,5.96955
