dVmax,ADP90,ADP50,Vreps,tdV
3.16155,200,186,-84.4043,5.92955
3.25547,197,183,-83.6368,5.90955
0.933165,163,153,-71.7892,5.86955
1.26541,176,166,-74.017,5.86955
1.85136,162,151,-77.6337,5.87955
0.790873,62,55,-71.2566,5.89955
2.63765,200,187,-80.6698,5.87955
3.07051,198,184,-83.2862,5.90955
2.04743,179,167,-78.956,5.88955
3.52993,113,103,-86.3165,5.95955
2.39364,185,173,-79.7412,5.87955
3.33018,162,149,-85.6113,5.94955
2.88162,175,161,-84.1933,5.93955
1.51156,129,119,-76.0679,5.87955
1.20116,145,135,-74.5246,5.87955
1.57116,181,170,-76.1155,5.86955
1.50008,108,99,-76.0995,5.88955
1.3368,157,147,-74.9059,5.86955
2.62889,163,151,-81.5984,5.89955
2.14463,126,115,-79.8531,5.89955
0.792673,108,99,-70.795,5.87955
2.47602,179,165,-81.7726,5.90955
2.23606,144,132,-80.4774,5.90955
2.22444,107,98,-79.3489,5.88955
0.684299,146,137,-69.3834,5.86955
0.76549,159,149,-70.3837,5.86955
1.78697,117,108,-77.2913,5.87955
0.950594,148,138,-72.6208,5.87955
0.914984,85,78,-71.9636,5.88955
3.29332,148,136,-85.2824,5.93955
1.22052,142,132,-74.0636,5.86955
2.49313,110,100,-81.2149,5.90955
0.860584,166,156,-71.4857,5.86955
1.16872,178,167,-73.7062,5.86955
1.5056,136,126,-76.0593,5.87955
1.96324,175,164,-77.6304,5.86955
0.948318,158,148,-72.4808,5.87955
1.41052,101,93,-75.5339,5.88955
0.758911,102,93,-70.4875,5.87955
1.37389,103,94,-75.7294,5.88955
1.39006,100,91,-75.9842,5.89955
2.54595,173,161,-81.263,5.89955
0.950069,110,101,-72.5445,5.88955
1.01715,90,82,-72.5673,5.87955
2.56158,140,128,-82.1015,5.91955
3.4837,210,196,-85.0506,5.91955
0.956411,162,151,-72.6251,5.87955
1.12519,165,155,-73.6038,5.86955
3.31839,158,145,-86.2703,5.95955
1.56432,158,146,-76.4533,5.87955
0.920338,156,147,-71.62,5.86955
1.35833,117,108,-75.3092,5.88955
2.64471,184,171,-82.2808,5.90955
1.72767,121,112,-76.6824,5.87955
1.48351,156,145,-76.3542,5.88955
2.72817,198,184,-81.3903,5.88955
2.97431,153,141,-83.9643,5.92955
2.17078,168,157,-78.3801,5.86955
2.14588,170,158,-79.636,5.88955
1.17841,73,65,-74.3289,5.89955
1.26105,179,168,-74.3502,5.86955
1.31398,86,78,-74.6448,5.88955
2.43724,134,124,-80.1387,5.88955
1.45182,124,114,-76.1383,5.88955
3.89029,195,181,-87.4786,5.95955
3.24687,158,146,-85.2048,5.93955
1.09325,79,72,-73.0758,5.88955
1.01795,166,156,-72.3678,5.86955
0.793467,97,89,-70.8519,5.88955
0.821247,106,98,-71.1395,5.87955
0.814331,154,145,-70.9205,5.86955
0.933865,142,132,-72.6157,5.87955
1.8173,152,141,-77.8373,5.88955
0.884825,116,107,-72.0791,5.88955
2.78123,202,188,-81.5345,5.88955
1.07781,108,99,-73.7356,5.88955
3.39315,133,123,-84.6513,5.92955
3.72324,127,116,-87.6707,5.97955
1.04998,138,128,-73.5498,5.88955
1.00966,173,163,-72.5871,5.86955
2.29125,175,164,-79.1775,5.87955
2.11073,185,173,-78.5791,5.87955
0.907579,133,124,-71.7873,5.87955
0.802839,130,121,-70.941,5.87955
2.36109,146,134,-81.1507,5.90955
2.10419,192,180,-78.5277,5.86955
3.18298,182,167,-85.7042,5.94955
2.8167,105,95,-82.5158,5.91955
2.46359,161,150,-80.5817,5.88955
1.23025,164,154,-73.8415,5.86955
0.737301,145,135,-70.2011,5.87955
3.32852,192,178,-85.5052,5.93955
3.17059,170,157,-83.6768,5.91955
0.93932,93,85,-72.1846,5.88955
2.3882,171,158,-80.347,5.88955
0.858936,119,111,-71.2501,5.87955
1.88272,115,106,-77.5065,5.87955
1.16146,134,125,-73.4652,5.86955
2.29375,150,137,-81.1121,5.90955
2.57471,133,122,-81.8932,5.91955
1.70093,96,87,-77.0956,5.88955
2.48434,115,104,-81.2559,5.90955
2.16039,104,95,-79.2481,5.89955
0.978964,165,154,-72.7093,5.87955
0.984724,115,107,-72.1342,5.87955
1.35438,135,125,-75.5448,5.88955
2.93334,171,157,-84.4162,5.93955
1.15194,166,156,-73.4299,5.86955
0.938265,169,159,-72.2263,5.87955
1.42661,76,67,-76.2378,5.89955
1.08304,115,106,-73.651,5.88955
3.6293,180,167,-86.0645,5.93955
2.65145,119,109,-81.3688,5.90955
2.96281,138,126,-83.9397,5.92955
1.15431,147,136,-74.2978,5.87955
3.14645,192,177,-85.4609,5.94955
2.05556,142,130,-79.2942,5.89955
3.86323,133,121,-87.7129,5.96955
1.8032,136,125,-77.7623,5.88955
2.88231,153,142,-81.9818,5.89955
1.68943,117,107,-76.9435,5.88955
1.51111,162,152,-75.8041,5.86955
3.02515,152,139,-85.0993,5.94955
1.26269,166,155,-74.8618,5.87955
2.4593,128,117,-81.3438,5.90955
0.926121,88,80,-72.2107,5.88955
1.16177,138,128,-73.7162,5.87955
0.739359,137,127,-70.4489,5.87955
0.796537,143,133,-71.1261,5.87955
2.99444,187,174,-82.3664,5.89955
1.90166,159,148,-77.3003,5.86955
1.73987,131,122,-76.4035,5.86955
1.96245,173,161,-77.5926,5.86955
2.50134,144,133,-80.1874,5.88955
2.8128,198,184,-81.9712,5.89955
2.36512,169,156,-80.932,5.89955
2.25919,183,171,-79.1708,5.87955
0.970047,151,142,-72.432,5.87955
1.46862,177,167,-75.2108,5.86955
1.92934,166,155,-77.9083,5.87955
0.794983,155,145,-70.9027,5.87955
0.793663,102,94,-70.9505,5.88955
1.30485,105,97,-74.5105,5.87955
1.92164,133,122,-78.8676,5.89955
1.30813,185,174,-74.3539,5.86955
1.03701,115,107,-72.8439,5.87955
1.90729,139,129,-77.7238,5.87955
2.10712,181,169,-79.0834,5.87955
2.43153,175,163,-80.7919,5.89955
1.02651,160,150,-73.2065,5.87955
3.86406,124,113,-87.6739,5.96955
3.30848,177,164,-84.894,5.92955
1.50377,140,129,-76.3464,5.88955
1.01101,78,71,-72.4567,5.88955
2.3259,160,149,-79.3649,5.87955
3.12735,207,193,-82.9528,5.89955
2.09721,135,125,-78.7139,5.88955
2.26878,156,145,-79.8747,5.88955
1.19245,172,162,-73.5275,5.86955
1.4299,88,81,-75.0138,5.87955
3.49102,167,155,-85.9336,5.94955
1.58639,93,84,-76.7732,5.88955
2.04511,160,148,-79.2937,5.89955
2.19495,132,121,-80.1685,5.90955
3.06928,180,168,-82.8101,5.89955
2.51542,108,98,-81.833,5.91955
1.3175,120,111,-74.7662,5.87955
1.97322,146,135,-78.6402,5.88955
1.16245,175,164,-73.831,5.86955
0.787077,165,154,-70.7002,5.86955
2.5663,181,168,-81.6267,5.89955
2.64324,181,168,-81.7464,5.89955
3.3719,182,168,-85.2791,5.93955
3.27213,177,164,-84.3324,5.91955
0.933668,136,127,-71.8501,5.86955
2.31504,176,164,-80.2031,5.88955
0.789442,146,136,-71.123,5.87955
1.2952,107,98,-74.8884,5.88955
1.19208,128,119,-73.877,5.87955
1.35712,144,134,-74.9535,5.87955
3.55277,168,155,-85.2753,5.92955
1.56069,171,159,-76.3436,5.87955
3.99697,129,118,-88.7494,5.98955
0.928938,81,73,-72.6611,5.89955
2.85709,195,182,-81.5517,5.88955
1.08647,147,137,-72.9922,5.86955
1.64803,141,131,-77.161,5.88955
0.935455,159,148,-72.3082,5.87955
3.16645,168,154,-85.5756,5.94955
1.92467,186,175,-77.3784,5.86955
3.12958,142,131,-84.0839,5.92955
1.50441,131,121,-75.4916,5.86955
2.56144,112,103,-80.9893,5.89955
1.77061,170,159,-76.5803,5.86955
3.27696,206,192,-83.7076,5.90955
0.921701,152,142,-72.2566,5.87955
1.76432,113,104,-76.867,5.87955
1.44392,132,122,-75.8729,5.87955
1.51778,133,124,-75.4693,5.86955
1.71996,163,151,-77.6425,5.88955
1.40688,106,97,-75.2073,5.87955
1.54043,147,136,-76.621,5.88955
3.58328,130,118,-86.6925,5.95955
1.20439,182,171,-73.68,5.86955
1.10333,124,115,-73.1509,5.87955
1.70752,136,126,-77.1248,5.87955
2.99966,101,91,-84.3113,5.94955
1.52397,88,79,-76.275,5.88955
1.1106,165,154,-73.3944,5.86955
1.94692,156,144,-78.8403,5.88955
1.81172,155,145,-76.7864,5.86955
1.78477,183,171,-77.3382,5.87955
1.18857,92,84,-73.8747,5.87955
2.63718,151,140,-80.9561,5.88955
1.77082,138,128,-76.885,5.86955
1.38598,91,83,-75.248,5.88955
0.831915,70,63,-71.6252,5.89955
1.84744,193,182,-77.0605,5.86955
0.725876,141,131,-70.0278,5.87955
2.48421,132,120,-81.9117,5.91955
1.1883,167,156,-73.847,5.86955
1.21744,128,119,-73.9023,5.86955
1.11749,163,153,-73.1363,5.86955
1.43587,176,165,-75.4299,5.86955
3.11032,127,116,-83.2386,5.91955
2.03736,160,149,-78.1367,5.87955
0.807781,108,99,-71.4172,5.88955
1.62003,153,143,-76.3363,5.86955
0.969122,124,114,-72.7456,5.87955
2.46825,156,144,-80.662,5.89955
0.865511,162,152,-71.4545,5.86955
3.32984,142,130,-84.6814,5.92955
1.19434,136,127,-73.5785,5.86955
1.14932,101,92,-74.0455,5.88955
2.12771,180,167,-79.7341,5.89955
2.18042,169,156,-80.2259,5.89955
3.41036,202,187,-86.0631,5.94955
3.22514,199,184,-85.4252,5.93955
0.797142,143,133,-71.0504,5.87955
0.900335,111,102,-71.9951,5.87955
3.45929,135,124,-85.5251,5.93955
2.87871,159,147,-83.2642,5.91955
0.906435,142,133,-71.7584,5.87955
3.06476,196,182,-83.6934,5.91955
1.76346,157,146,-77.2017,5.87955
1.16628,171,160,-73.4336,5.86955
0.861067,159,149,-71.5478,5.87955
0.915693,164,154,-71.862,5.86955
1.47872,169,157,-76.4467,5.88955
0.697775,157,147,-69.5727,5.86955
0.98436,152,142,-72.8708,5.87955
2.15068,145,134,-79.4702,5.88955
0.739779,97,89,-70.3884,5.88955
2.50618,124,114,-80.4462,5.88955
1.66377,131,121,-76.1667,5.86955
0.754477,114,105,-70.3748,5.87955
1.1185,173,162,-73.3473,5.86955
3.46964,200,185,-86.3133,5.94955
1.34029,176,166,-74.5906,5.86955
3.76325,150,138,-87.0471,5.95955
3.16906,180,167,-83.9168,5.91955
3.40877,146,135,-85.264,5.93955
2.82267,136,126,-82.3204,5.90955
1.59689,92,83,-76.5627,5.88955
1.45189,78,70,-76.3589,5.89955
3.1978,159,147,-83.858,5.91955
2.45408,101,90,-81.9004,5.92955
3.49066,149,137,-85.9613,5.94955
1.0857,144,135,-73.2381,5.87955
1.07272,75,67,-73.6203,5.89955
2.79256,124,112,-83.6855,5.93955
3.72827,144,132,-87.7516,5.97955
1.92995,128,118,-77.4044,5.86955
2.14566,89,80,-80.2519,5.91955
1.70277,181,170,-76.5322,5.86955
2.74779,146,134,-82.3104,5.90955
3.22853,153,140,-85.472,5.94955
1.67265,122,112,-77.4554,5.88955
1.55272,169,158,-75.6244,5.86955
0.95771,151,141,-72.4299,5.87955
1.92692,92,83,-78.5063,5.89955
3.53128,150,139,-85.5,5.93955
1.75787,143,132,-77.3099,5.87955
0.661821,149,139,-69.1294,5.86955
1.50875,151,140,-75.9862,5.87955
1.06472,123,113,-73.7232,5.88955
0.947481,169,159,-71.8804,5.86955
1.04164,147,138,-72.9562,5.87955
1.84189,125,115,-77.48,5.87955
1.52505,166,154,-76.7145,5.88955
1.4858,164,153,-75.3514,5.86955
3.09872,123,113,-82.8816,5.90955
0.71895,66,58,-70.2365,5.89955
3.49664,210,196,-85.366,5.92955
1.95316,102,94,-77.7886,5.87955
1.66214,115,107,-76.0416,5.86955
2.7917,191,178,-81.615,5.88955
3.33756,196,181,-85.38,5.93955
0.720306,154,144,-70.0738,5.87955
2.19954,184,172,-79.1478,5.87955
1.2681,111,101,-74.991,5.88955
2.15329,180,168,-78.9074,5.87955
3.81104,121,111,-87.5366,5.96955
2.04462,148,138,-78.2805,5.87955
1.53716,119,109,-76.2348,5.87955
0.774584,115,106,-70.7848,5.87955
3.29785,137,126,-83.9457,5.91955
1.46866,146,135,-76.3152,5.88955
0.89356,73,65,-72.1319,5.89955
0.782938,117,109,-70.7243,5.87955
3.35285,107,97,-85.9337,5.95955
2.30381,130,120,-79.5585,5.88955
1.96678,181,168,-78.7265,5.88955
0.860033,168,159,-71.1721,5.86955
2.03895,158,147,-78.3241,5.87955
3.06123,109,99,-83.7771,5.92955
3.03667,130,119,-83.6009,5.92955
2.38518,182,169,-80.803,5.89955
2.39351,106,96,-81.3863,5.91955
3.23557,151,138,-85.7774,5.95955
0.755562,101,93,-70.7705,5.88955
1.05486,98,89,-73.6256,5.88955
2.51263,153,141,-81.5184,5.90955
3.28648,207,193,-84.1809,5.91955
1.21042,149,139,-74.0654,5.86955
2.56472,180,166,-82.6306,5.91955
3.63767,163,151,-86.2237,5.94955
1.79487,80,72,-78.3064,5.90955
1.37936,111,103,-74.9432,5.87955
1.32551,98,90,-74.516,5.87955
2.9495,183,168,-84.7251,5.93955
1.37885,179,168,-74.9294,5.86955
1.79958,118,110,-76.6993,5.86955
3.34713,210,196,-84.1473,5.90955
2.7356,167,155,-81.5038,5.89955
1.41198,160,150,-74.8078,5.86955
1.93864,173,161,-78.3885,5.87955
1.9393,152,141,-78.7478,5.88955
2.70474,188,175,-82.1567,5.90955
2.25833,126,116,-79.7361,5.89955
2.83473,134,123,-82.9343,5.91955
3.63782,107,96,-87.5754,5.97955
2.69279,188,176,-80.8211,5.87955
3.74484,184,170,-87.2762,5.95955
1.41684,138,127,-76.0464,5.88955
2.3227,184,171,-80.4987,5.89955
2.12092,166,154,-79.3272,5.88955
1.14582,96,87,-74.123,5.88955
1.13079,149,139,-73.3355,5.86955
1.09908,88,81,-72.9547,5.87955
1.96877,161,150,-77.8377,5.86955
1.66514,153,142,-77.1612,5.88955
3.60484,187,174,-85.6473,5.92955
0.855127,142,132,-71.8196,5.87955
0.860661,110,101,-71.6142,5.87955
0.93627,128,119,-72.0039,5.87955
2.69829,118,107,-83.1086,5.92955
3.01821,206,193,-82.2971,5.88955
3.33512,143,132,-85.1575,5.93955
2.1319,172,160,-79.4677,5.88955
0.943134,80,72,-72.2596,5.88955
1.15668,175,164,-73.3938,5.86955
2.9799,188,174,-84.0064,5.92955
2.83378,195,181,-82.954,5.90955
1.28334,158,148,-74.3031,5.86955
0.759785,164,154,-70.2713,5.86955
3.55899,201,187,-85.4188,5.92955
2.929,96,86,-84.9815,5.95955
3.38746,171,158,-85.6658,5.93955
1.4629,172,162,-75.0083,5.85955
2.69546,188,176,-81.1478,5.88955
1.26097,163,152,-74.4763,5.86955
3.09932,106,96,-83.723,5.92955
3.07401,196,182,-83.9795,5.91955
2.15807,161,149,-79.622,5.88955
1.22804,87,79,-74.4381,5.88955
1.34415,106,97,-74.5241,5.87955
2.99151,134,122,-85.3836,5.95955
2.266,179,166,-80.5842,5.89955
0.9519,124,115,-72.4473,5.87955
3.63,121,110,-86.2138,5.95955
1.7468,194,182,-76.4419,5.85955
1.17676,166,156,-73.4615,5.86955
2.73473,158,145,-82.8533,5.91955
0.955681,127,117,-72.6951,5.88955
3.24866,191,178,-83.7943,5.90955
2.79919,165,152,-83.9479,5.93955
1.2838,141,132,-74.4525,5.86955
3.29543,206,191,-84.7204,5.92955
2.40748,153,142,-80.0917,5.88955
1.72849,150,139,-77.5169,5.88955
1.77276,174,162,-77.3396,5.87955
0.840952,62,54,-71.8773,5.89955
1.02189,149,139,-73.0824,5.87955
2.6895,190,178,-81.0987,5.88955
0.903862,153,143,-71.7454,5.86955
3.31564,165,153,-84.5273,5.92955
3.02871,178,164,-84.9265,5.93955
0.702854,80,72,-70.0437,5.88955
3.60272,198,183,-86.7154,5.94955
2.76159,199,186,-81.6425,5.88955
2.90336,176,162,-84.4664,5.93955
1.77547,174,161,-77.9042,5.88955
2.98171,184,171,-82.551,5.89955
1.48395,173,163,-75.3061,5.86955
3.04912,195,180,-84.7253,5.93955
2.9836,179,164,-84.8703,5.94955
1.42058,179,167,-75.3532,5.86955
3.1266,169,157,-83.2731,5.90955
2.9192,163,149,-84.4898,5.93955
1.07591,107,99,-73.3763,5.87955
1.375,176,165,-74.553,5.85955
1.62872,88,79,-76.7099,5.88955
2.61539,184,172,-81.0398,5.88955
1.10572,156,146,-73.6539,5.87955
2.80582,125,113,-83.9713,5.93955
1.36089,107,98,-74.8794,5.87955
3.70843,158,145,-86.9408,5.95955
2.43327,192,180,-79.6238,5.86955
1.251,84,77,-74.0975,5.87955
0.739973,130,121,-70.1724,5.87955
1.43998,145,134,-75.8461,5.87955
1.97546,161,149,-78.6101,5.88955
3.75911,116,105,-87.5443,5.97955
2.2127,153,141,-80.1045,5.89955
1.74271,159,148,-77.171,5.87955
2.89126,183,168,-84.6761,5.94955
0.884487,158,149,-71.3777,5.86955
0.785416,164,155,-70.4885,5.86955
0.815809,90,82,-71.0749,5.88955
3.11396,185,171,-84.8785,5.93955
1.00717,170,160,-72.4256,5.86955
2.195,170,158,-79.6006,5.88955
1.01387,133,124,-72.6899,5.87955
3.1323,117,105,-85.994,5.96955
1.66131,172,160,-76.8049,5.87955
1.96945,196,184,-77.4664,5.85955
2.8743,128,118,-82.2545,5.90955
1.40233,113,104,-75.5132,5.88955
2.80839,150,137,-83.7374,5.93955
2.4005,181,170,-79.496,5.86955
1.30544,98,89,-75.068,5.88955
1.56333,179,168,-75.7776,5.86955
2.51616,172,160,-80.186,5.87955
2.01194,167,155,-78.9413,5.88955
1.69683,149,138,-77.0508,5.87955
2.69663,168,155,-82.4301,5.90955
1.04064,149,140,-72.4995,5.86955
0.79858,110,101,-71.0157,5.87955
1.11928,149,139,-73.302,5.86955
1.35771,164,153,-75.2883,5.87955
1.50678,88,80,-75.5643,5.87955
0.936924,103,95,-71.9401,5.87955
3.02326,159,146,-85.0233,5.94955
2.70951,186,174,-80.8285,5.87955
1.85294,188,177,-77.1397,5.86955
0.878614,160,150,-71.6576,5.87955
3.43786,167,154,-85.9988,5.94955
0.817572,147,137,-71.1727,5.87955
1.20194,132,123,-73.716,5.86955
0.76701,135,126,-70.6998,5.87955
1.0125,138,129,-72.587,5.87955
1.08172,116,106,-73.7888,5.88955
2.97058,157,144,-84.1582,5.93955
2.10453,89,80,-80.1134,5.91955
2.64303,134,122,-83.2195,5.93955
0.955963,89,81,-72.8683,5.88955
1.50971,123,114,-75.8451,5.87955
2.40678,155,143,-81.4633,5.90955
1.22514,141,132,-73.8819,5.86955
2.05986,122,112,-79.6628,5.90955
3.17407,202,188,-84.1373,5.91955
1.40818,128,119,-75.0412,5.86955
2.33005,176,165,-79.685,5.87955
1.42104,159,148,-76.0192,5.88955
2.11703,103,93,-79.8544,5.90955
0.862989,97,89,-71.6287,5.88955
2.43052,180,168,-80.0611,5.87955
2.94625,187,172,-84.842,5.94955
1.55891,170,158,-76.8982,5.88955
0.927433,133,124,-72.1424,5.87955
3.24868,123,111,-86.3055,5.96955
1.07797,103,94,-73.5229,5.88955
2.04424,144,134,-78.0439,5.87955
3.08305,96,86,-85.2794,5.95955
0.891964,75,67,-71.9444,5.88955
1.98095,164,152,-79.0478,5.88955
3.25032,190,177,-83.8697,5.90955
1.20812,168,158,-73.8066,5.86955
2.0519,168,157,-78.1581,5.86955
2.27932,135,124,-80.8662,5.90955
3.0846,127,117,-82.8618,5.90955
1.39186,172,161,-75.3726,5.87955
3.64091,201,186,-86.9386,5.94955
1.73893,175,163,-77.0291,5.86955
1.38708,140,129,-75.9265,5.88955
3.58776,195,182,-85.4784,5.92955
2.86953,174,162,-81.783,5.88955
3.22124,134,123,-84.4437,5.92955
3.22771,172,159,-84.7677,5.92955
1.36972,183,172,-74.5773,5.85955
1.36541,106,97,-75.5927,5.88955
2.3977,139,129,-80.4657,5.89955
2.1294,177,165,-78.6942,5.87955
0.824295,104,95,-71.4516,5.88955
2.68216,114,103,-82.6685,5.92955
2.05386,171,159,-79.5303,5.89955
2.5478,201,189,-80.0844,5.87955
2.59645,168,156,-80.5747,5.88955
2.10602,166,154,-79.1237,5.88955
1.27762,177,167,-74.0921,5.86955
2.87967,168,156,-82.1182,5.89955
2.85935,187,173,-84.0143,5.92955
