V_rest,V_peak,dVdt_max,Amplitude,DPA,APD80,APD50,APD30
-83.8821,24.756466,510.7298,108.638565,99.16,2.7,11.16,12.02
-87.60248,25.364504,512.0629,112.96698,99.16,3.88,13.82,14.85
-75.4343,26.474579,525.3732,101.90888,99.16,3.64,15.530000000000001,16.490000000000002
-80.50965,26.16366,516.9959,106.67331,99.16,3.13,13.530000000000001,14.450000000000001
-76.69378,25.664526,520.925,102.35831,99.13,2.95,13.1,13.99
-76.98829,24.451675,514.7829,101.439964,99.15,2.04,9.44,10.18
-78.60418,28.46522,523.03674,107.0694,99.16,3.87,17.240000000000002,18.26
-72.94479,26.984663,527.5006,99.92946,99.13,2.65,13.52,14.370000000000001
-71.90314,28.372328,528.6668,100.27547,99.08,2.0100000000000002,12.39,13.15
-73.604,28.6247,527.7114,102.2287,99.11,2.49,14.27,15.11
-71.447624,28.893501,534.82587,100.341125,99.10000000000001,3.04,16.41,17.31
-83.813934,24.32116,515.54663,108.13509,99.17,4.04,14.030000000000001,15.07
-80.01564,23.744844,509.89172,103.76048,99.17,2.02,8.71,9.450000000000001
-71.936615,25.864819,525.3645,97.80144,99.06,2.08,10.8,11.55
-81.61772,27.91449,517.4257,109.53221,99.16,3.35,15.15,16.12
-72.14942,25.528238,522.23474,97.67766,99.15,1.8,9.33,10.03
-81.49187,25.225769,519.8998,106.717636,99.17,4.94,16.75,17.87
-78.67774,24.895006,512.31775,103.57275,99.17,2.0100000000000002,9.44,10.17
-74.55037,27.040842,523.7016,101.59121,99.11,2.45,12.82,13.64
-83.12394,28.580248,520.4447,111.704185,99.17,5.19,19.55,20.73
-87.02686,22.207644,504.56277,109.234505,99.17,2.45,8.68,9.47
-72.178635,26.316847,523.77924,98.49548,99.14,1.86,10.15,10.86
-79.22246,25.510849,509.61072,104.73331,99.14,1.81,8.84,9.540000000000001
-80.73774,26.940195,514.4028,107.67793,99.15,2.49,12.280000000000001,13.13
-75.851,28.388248,523.1783,104.23924,99.17,2.52,13.98,14.83
-75.07422,24.73112,510.20465,99.805336,99.13,1.45,6.8,7.4
-83.88052,27.480427,518.13184,111.36095,99.17,4.68,17.42,18.54
-81.89668,27.887127,519.8389,109.78381,99.17,4.43,17.53,18.61
-75.01248,29.43441,528.70764,104.44689,99.08,3.35,17.34,18.3
-82.93738,22.222212,508.29727,105.15959,99.15,2.32,8.75,9.53
-77.179306,26.384829,521.0239,103.56413,99.14,3.0100000000000002,13.73,14.63
-71.03491,27.961613,531.142,98.99652,99.07000000000001,2.18,12.81,13.59
-72.22381,25.7337,524.2745,97.957504,99.14,2.0300000000000002,10.5,11.24
-71.065,29.090689,534.45184,100.15569,99.06,2.49,14.91,15.74
-70.64623,26.84067,530.6296,97.4869,99.13,2.27,12.27,13.05
-74.556274,26.908209,521.4231,101.464485,99.14,2.08,11.39,12.15
-73.24755,29.687744,531.49005,102.935295,99.11,2.88,16.490000000000002,17.400000000000002
-77.9721,26.44415,519.4489,104.41625,99.16,2.87,13.31,14.19
-73.802185,23.97086,517.17267,97.77304,99.15,1.78,8.26,8.94
-86.822716,24.996216,509.4824,111.81893,99.17,3.04,11.83,12.74
-75.07794,28.274801,527.06226,103.352745,99.08,3.31,16.2,17.14
-79.630554,25.709965,519.2818,105.340515,99.16,3.65,14.52,15.5
-72.66077,26.785301,529.1233,99.44607,99.12,3.08,14.620000000000001,15.51
-73.902756,27.088825,523.9121,100.99158,99.12,2.25,12.18,12.97
-85.40159,27.340528,516.343,112.74212,99.15,4.54,16.78,17.89
-71.500305,26.789103,527.1885,98.289406,99.11,2.02,11.22,11.96
-77.41295,27.043104,522.6176,104.456055,99.13,3.5,15.38,16.34
-82.67904,27.053955,518.7306,109.732994,99.15,4.5,16.92,18.01
-86.051735,24.632061,515.4785,110.68379,99.17,4.76,15.39,16.51
-77.18245,26.46583,522.58624,103.64828,99.15,3.54,15.09,16.04
-75.022125,27.976364,522.3505,102.99849,99.12,2.17,12.49,13.280000000000001
-86.1584,24.602901,504.5748,110.76131,99.17,2.25,9.34,10.11
-78.71969,24.94201,510.41776,103.6617,99.17,1.84,8.71,9.41
-78.32278,24.6141,518.8272,102.936874,99.15,3.17,12.84,13.75
-86.24752,24.061794,513.31836,110.30931,99.17,4.01,13.530000000000001,14.57
-74.15332,27.776747,527.88257,101.93007,99.15,3.21,15.610000000000001,16.53
-84.67984,26.526129,515.85236,111.20597,99.17,4.19,15.58,16.64
-82.31209,26.479158,514.99915,108.791245,99.16,3.1,13.450000000000001,14.38
-78.57873,26.040356,519.9832,104.61908,99.13,3.37,14.22,15.16
-82.58482,27.144964,513.84906,109.72979,99.16,2.81,13.13,14.02
-75.00407,28.172514,525.43396,103.17658,99.10000000000001,2.7600000000000002,14.63,15.5
-78.804504,27.339386,523.0067,106.14389,99.13,4.41,17.51,18.580000000000002
-80.18787,28.685429,521.4165,108.87329,99.17,4.0,17.490000000000002,18.53
-71.22436,29.154312,534.7122,100.37867,99.15,2.65,15.48,16.330000000000002
-80.82755,22.364773,506.23904,103.19232,99.14,1.87,7.3,7.98
-84.19063,23.875832,514.5133,108.06646,99.15,3.83,13.290000000000001,14.3
-80.02398,26.530954,517.1442,106.55493,99.16,2.95,13.370000000000001,14.280000000000001
-74.218056,26.01006,521.53357,100.22812,99.11,2.15,11.05,11.81
-74.813866,24.676218,514.0728,99.49008,99.15,1.6400000000000001,7.86,8.52
-85.01666,22.457693,506.98434,107.47436,99.17,2.45,9.040000000000001,9.84
-80.29804,28.281345,522.31024,108.57939,99.16,4.64,18.56,19.67
-83.96819,25.321278,511.26547,109.289474,99.17,2.7800000000000002,11.69,12.57
-86.319435,25.496979,507.93277,111.816414,99.16,2.63,11.11,11.96
-77.47776,23.360212,508.34424,100.837975,99.16,1.6400000000000001,6.97,7.61
-76.1131,25.986362,521.8263,102.09946,99.12,2.89,13.21,14.09
-77.3517,28.484339,524.5939,105.83604,99.16,3.75,17.16,18.16
-73.69055,26.360565,518.701,100.05112,99.12,1.68,9.22,9.9
-74.5037,29.642948,530.32874,104.14665,99.13,3.49,17.98,18.95
-85.20909,25.545202,515.8915,110.754295,99.17,4.54,15.59,16.69
-79.59343,24.898228,515.6797,104.49165,99.16,2.7,11.69,12.55
-86.95738,26.644794,516.9286,113.60217,99.17,5.5600000000000005,18.150000000000002,19.38
-80.77773,25.147305,518.1346,105.92503,99.17,3.8000000000000003,14.36,15.36
-79.393745,24.382172,511.12134,103.77592,99.15,2.02,9.13,9.870000000000001
-76.28543,29.297663,526.7774,105.58309,99.17,3.58,17.63,18.61
-75.095795,26.526703,523.0693,101.6225,99.15,2.65,13.02,13.870000000000001
-75.925545,27.630596,526.2657,103.55614,99.14,3.89,16.97,17.97
-84.11661,25.395786,510.6784,109.51239,99.16,2.69,11.49,12.35
-76.08759,27.41325,523.61444,103.50084,99.14,3.02,14.63,15.530000000000001
-76.84268,25.959919,521.2894,102.8026,99.12,3.0500000000000003,13.56,14.46
-78.23754,24.139656,509.79196,102.3772,99.14,1.78,8.0,8.69
-71.841805,25.320276,518.74713,97.16208,99.09,1.5,7.6000000000000005,8.23
-77.04503,28.24543,523.0068,105.29046,99.13,3.06,15.280000000000001,16.2
-81.76173,27.326292,520.36615,109.08802,99.16,4.78,17.87,18.990000000000002
-72.27834,22.666874,512.03827,94.94522,99.12,1.36,5.48,6.04
-77.10404,25.93999,522.6578,103.04403,99.16,3.69,15.08,16.05
-79.405075,25.48733,517.43146,104.8924,99.15,3.0,12.85,13.75
-73.90863,27.571087,528.64667,101.47972,98.99,3.44,16.06,17.0
-74.7233,27.602095,521.6255,102.32539,99.14,2.04,11.73,12.49
-73.93217,23.910343,513.1443,97.842514,99.16,1.52,6.87,7.49
-84.950554,27.370943,518.0956,112.321495,99.16,5.17,18.21,19.38
-86.76217,22.948309,509.80893,109.71048,99.16,3.21,11.15,12.08
-79.08168,27.02161,516.40204,106.10329,99.15,2.44,12.35,13.19
-75.21135,26.9051,517.07825,102.11645,99.15,1.75,9.83,10.52
-75.00653,24.354494,513.69604,99.36102,99.12,1.6600000000000001,7.7700000000000005,8.42
-88.37428,24.709217,506.16122,113.083496,99.16,2.75,10.71,11.57
-77.3673,27.22373,522.4553,104.591034,99.15,3.35,15.18,16.12
-70.89553,29.044989,535.8306,99.94052,98.94,2.8000000000000003,15.91,16.78
-73.41221,22.892496,511.1243,96.3047,99.12,1.41,5.83,6.41
-76.85084,27.966309,522.0715,104.81715,99.12,2.77,14.3,15.18
-84.1775,23.8939,509.95963,108.071396,99.17,2.68,10.57,11.42
-71.81057,25.057215,516.2116,96.86778,99.10000000000001,1.3800000000000001,6.73,7.32
-82.136086,26.120098,512.41113,108.25618,99.16,2.54,11.71,12.55
-83.12048,27.766804,518.5382,110.88728,99.15,4.45,17.29,18.38
-87.86913,26.344643,510.40402,114.213776,99.17,3.4,13.34,14.31
-78.436905,27.82442,522.14557,106.26132,99.15,3.62,16.15,17.14
-75.3262,28.026852,524.3695,103.35306,99.17,2.68,14.23,15.09
-70.19119,28.145632,536.0873,98.33682,99.01,2.87,15.370000000000001,16.23
-82.37357,27.091402,517.8464,109.46497,99.16,3.97,15.85,16.89
-72.22986,27.044678,525.99335,99.274536,99.07000000000001,2.0300000000000002,11.42,12.17
-78.415764,28.122494,520.7169,106.53825,99.13,3.02,14.92,15.85
-76.53552,28.256226,524.1995,104.79175,99.16,3.18,15.66,16.6
-75.65793,25.906076,515.0744,101.564,99.12,1.74,9.08,9.77
-84.02145,23.661865,512.3462,107.68331,99.15,3.16,11.700000000000001,12.620000000000001
-81.59548,27.625092,521.16437,109.22057,99.16,5.03,18.67,19.81
-77.03153,28.473518,525.0134,105.50505,99.15,3.72,17.13,18.13
-76.98129,29.128958,525.7336,106.11025,99.17,3.71,17.69,18.69
-72.91487,27.845333,526.476,100.76021,99.14,2.16,12.530000000000001,13.31
-80.77159,27.474777,516.1335,108.24637,99.16,2.7800000000000002,13.5,14.4
-70.02037,25.713358,529.2709,95.73373,99.17,2.08,10.74,11.48
-77.01483,28.58862,524.40594,105.603455,99.17,3.41,16.48,17.44
-83.87109,22.70183,507.1455,106.57292,99.15,2.3000000000000003,8.8,9.57
-73.782936,28.548866,528.9367,102.3318,99.09,2.97,15.66,16.56
-71.82526,27.889656,526.7751,99.71491,99.08,1.85,11.25,11.97
-85.918365,23.758633,514.16284,109.677,99.16,4.25,13.88,14.950000000000001
-86.93925,22.303988,505.76993,109.24323,99.17,2.58,9.14,9.950000000000001
-83.54234,26.001904,510.50778,109.54425,99.17,2.5100000000000002,11.38,12.22
-86.146194,25.62846,511.02792,111.77466,99.17,3.19,12.66,13.6
-70.43973,26.564463,532.41516,97.00419,98.47,2.74,13.65,14.48
-69.85116,25.43697,528.14685,95.28813,98.99,1.9100000000000001,9.86,10.57
-76.85417,27.984226,525.4989,104.838394,99.14,4.05,17.5,18.52
-86.513855,25.009747,512.38367,111.523605,99.17,3.71,13.39,14.4
-74.00754,25.818571,513.7213,99.82611,99.11,1.46,7.53,8.15
-83.89695,25.724726,511.81223,109.62167,99.17,2.84,12.11,13.0
-74.56524,28.656286,525.7025,103.22153,99.16,2.47,14.16,15.0
-71.727234,25.682981,526.19324,97.41022,99.02,2.19,11.1,11.86
-72.55978,24.020508,517.909,96.580284,99.14,1.6400000000000001,7.66,8.31
-73.94048,26.872114,519.0002,100.8126,99.12,1.7,9.63,10.32
-78.564926,22.658846,511.64365,101.22377,99.17,2.06,8.42,9.16
-76.684875,27.920368,525.57184,104.60524,99.17,3.99,17.330000000000002,18.35
-81.53882,21.955019,505.2518,103.493835,99.16,1.8900000000000001,7.11,7.79
-75.46037,23.688059,509.36465,99.14843,99.16,1.49,6.48,7.08
-73.20652,24.181675,514.8227,97.3882,99.17,1.52,7.03,7.65
-77.04109,28.541142,523.98334,105.58223,99.12,3.29,16.12,17.07
-75.42244,26.858528,525.95447,102.28097,99.08,3.73,16.04,17.01
-72.338615,27.2468,529.22815,99.58542,98.96000000000001,2.69,13.9,14.75
-80.05831,24.624409,517.18805,104.682724,99.14,3.2800000000000002,12.94,13.88
-76.12494,24.72673,517.4964,100.85167,99.15,2.2,10.26,11.040000000000001
-86.81784,26.828117,517.94495,113.64596,99.16,6.03,19.31,20.580000000000002
-74.07319,21.363487,508.18207,95.436676,99.14,1.4000000000000001,5.14,5.7
-77.622055,26.805979,514.7401,104.42803,99.16,1.94,10.46,11.200000000000001
-83.66243,26.181715,517.22626,109.84415,99.17,4.42,15.99,17.07
-82.37325,25.027884,517.7834,107.40114,99.15,4.33,15.24,16.3
-84.46559,24.09357,506.9602,108.55916,99.17,2.3000000000000003,9.450000000000001,10.24
-81.209,28.666885,521.6182,109.875885,99.15,4.69,18.86,19.98
-72.837524,29.06675,530.7151,101.904274,99.14,2.66,15.280000000000001,16.15
-83.96822,24.859737,516.0912,108.82796,99.16,4.25,14.76,15.82
-72.04186,25.30557,521.3857,97.347435,99.07000000000001,1.72,8.82,9.5
-72.18857,28.164574,531.1292,100.35314,99.07000000000001,2.7600000000000002,14.88,15.74
-81.4955,23.74818,512.0085,105.24368,99.17,2.5300000000000002,10.35,11.17
-85.8485,22.099236,503.5775,107.94774,99.15,2.22,7.96,8.71
-70.818726,26.467672,528.96423,97.2864,99.11,2.13,11.48,12.24
-81.046005,23.612076,512.23315,104.65808,99.16,2.49,10.200000000000001,11.02
-71.92201,26.982872,529.3572,98.904884,99.14,2.59,13.4,14.23
-81.13442,23.189905,507.23215,104.324326,99.16,1.95,8.0,8.71
-75.4597,26.086031,523.4678,101.54573,99.14,3.06,13.8,14.700000000000001
-76.91349,24.732546,515.80853,101.646034,99.13,2.13,9.950000000000001,10.71
-70.05004,26.970644,534.0848,97.02068,98.87,2.79,14.14,14.98
-86.85048,22.144749,507.13425,108.995224,99.16,2.7600000000000002,9.6,10.450000000000001
-70.02724,27.713509,534.099,97.740746,98.97,2.38,13.4,14.200000000000001
-80.132385,21.744528,507.47968,101.876915,99.14,1.9100000000000001,7.26,7.96
-81.55597,25.029783,511.08377,106.585754,99.17,2.31,10.370000000000001,11.17
-77.80577,25.859404,514.0278,103.66518,99.14,1.98,9.98,10.72
-71.624344,29.340536,533.51935,100.96488,99.15,2.5,15.13,15.97
-85.82414,26.324495,513.64404,112.148636,99.17,3.79,14.46,15.48
-71.60287,28.44285,533.2709,100.045715,98.95,2.88,15.530000000000001,16.41
-81.098656,26.24744,519.3753,107.3461,99.17,4.24,16.01,17.06
-82.878456,24.469297,517.9262,107.347755,99.17,4.71,15.6,16.71
-81.318665,26.715681,518.212,108.03435,99.15,3.75,15.23,16.240000000000002
-83.9514,26.301695,516.6641,110.2531,99.15,4.28,15.72,16.79
-76.11988,24.753826,519.9299,100.8737,99.16,2.65,11.74,12.58
-78.682915,25.413185,509.5848,104.0961,99.16,1.75,8.55,9.23
-79.53917,28.702007,522.8292,108.24118,99.14,4.26,18.21,19.27
-81.008286,28.546331,522.166,109.55462,99.16,4.9,19.27,20.41
-71.84551,28.242754,530.28986,100.088264,99.13,2.31,13.48,14.280000000000001
-77.078476,27.444471,520.9097,104.52295,99.13,2.69,13.64,14.51
-81.300705,26.439001,519.5005,107.73971,99.17,4.3500000000000005,16.35,17.42
-78.0851,28.21612,523.04144,106.301216,99.12,3.65,16.59,17.580000000000002
-72.28924,28.132349,530.33307,100.421585,99.06,2.61,14.36,15.21
-82.29365,27.109179,516.1666,109.402824,99.15,3.34,14.46,15.42
-78.537025,28.176617,520.7626,106.71364,99.13,3.08,15.09,16.02
-85.50655,26.445566,518.19586,111.95212,99.17,5.66,18.47,19.7
-84.79179,27.6476,518.83453,112.439384,99.16,5.42,18.990000000000002,20.2
-69.405624,27.043676,535.328,96.4493,98.57000000000001,2.66,13.83,14.66
-70.03663,26.903826,533.3598,96.94045,99.17,2.58,13.42,14.24
-80.28624,25.71832,520.7979,106.00456,99.17,4.66,16.66,17.740000000000002
-84.5555,28.293114,518.2897,112.84861,99.16,4.88,18.38,19.53
-81.99882,27.011047,518.3395,109.009865,99.17,4.03,15.97,17.01
-81.18459,28.15941,521.3084,109.344,99.15,4.69,18.43,19.55
-74.84426,26.454868,525.8112,101.29913,99.07000000000001,3.44,15.09,16.03
-75.50828,26.130165,515.31805,101.63844,99.17,1.72,9.13,9.82
-85.89729,26.461044,518.1252,112.35834,99.17,5.79,18.7,19.94
-76.31299,28.377357,525.0405,104.690346,99.13,3.31,16.12,17.07
-76.26734,26.127283,522.0753,102.39462,99.10000000000001,2.99,13.58,14.48
-77.7838,27.562855,523.99896,105.34665,99.14,4.15,17.25,18.29
-70.80115,23.676487,519.1538,94.47763,99.17,1.5,6.7700000000000005,7.38
-75.030334,25.834135,524.9468,100.86447,99.16,3.45,14.64,15.58
-71.878624,27.60314,531.25806,99.481766,99.02,2.86,14.73,15.6
-76.35404,26.007189,519.7656,102.36123,99.11,2.47,12.0,12.82
-84.260315,28.382286,519.1516,112.6426,99.17,5.15,19.09,20.27
-74.088806,27.777714,523.5683,101.866516,99.12,2.11,12.18,12.950000000000001
-84.12992,22.692245,506.68146,106.82217,99.15,2.2800000000000002,8.700000000000001,9.48
-80.05797,25.28443,520.564,105.3424,99.16,4.53,16.12,17.19
-75.66774,28.12502,521.9433,103.792755,99.15,2.27,12.93,13.75
-70.62389,25.809399,527.8825,96.43329,99.02,2.04,10.67,11.4
-77.092926,25.835274,519.5145,102.9282,99.15,2.69,12.47,13.33
-84.57162,25.030754,515.4302,109.60237,99.15,4.18,14.63,15.68
-84.532974,24.629654,516.28284,109.16263,99.16,4.57,15.200000000000001,16.3
-73.700775,25.410042,517.43805,99.11082,99.17,1.67,8.540000000000001,9.21
-80.2999,26.556515,521.22473,106.856415,99.14,4.65,17.23,18.32
-74.35167,26.359121,526.6052,100.71079,99.17,3.48,15.17,16.1
-77.69209,25.998018,522.7571,103.69011,99.15,4.07,15.9,16.91
-78.42103,25.646196,521.56744,104.06722,99.14,4.03,15.49,16.5
-82.36595,26.814297,516.6153,109.18025,99.15,3.56,14.75,15.74
-87.51936,24.446795,509.60083,111.966156,99.17,3.24,11.93,12.870000000000001
-76.32829,26.1159,523.74695,102.44419,99.09,3.64,15.18,16.14
-78.098465,25.613829,522.28845,103.712296,99.14,4.21,15.89,16.92
-75.76724,26.865643,523.3257,102.63289,99.12,2.94,14.02,14.9
-72.69654,25.170551,516.9423,97.867096,99.11,1.52,7.59,8.21
-80.638306,28.21645,521.9444,108.85475,99.14,4.68,18.54,19.650000000000002
-77.39885,26.24251,521.05054,103.64136,99.17,3.15,13.96,14.88
-80.35398,25.506643,518.55615,105.86063,99.16,3.72,14.47,15.46
-81.06228,26.110783,518.04004,107.173065,99.16,3.7,14.74,15.73
-71.65073,26.590946,529.4555,98.24167,99.04,2.61,13.19,14.02
-71.47022,27.532661,528.65375,99.002884,99.04,2.06,11.94,12.700000000000001
-75.57539,26.042263,515.7196,101.61766,99.13,1.77,9.32,10.01
-78.92188,26.499306,520.375,105.42119,99.17,3.56,14.94,15.91
-83.70202,25.6313,507.7797,109.33332,99.17,2.2,10.1,10.88
-77.63226,28.59569,522.9003,106.22795,99.13,3.21,15.9,16.84
-78.690956,26.79869,522.5962,105.48965,99.13,4.32,16.92,17.97
-70.620636,25.165672,526.5558,95.78631,99.09,1.98,9.98,10.700000000000001
-80.2846,26.586035,521.00366,106.870636,99.17,4.5200000000000005,16.96,18.04
-73.043945,26.652351,527.78174,99.6963,99.17,2.92,14.05,14.92
-78.314766,26.828066,518.66113,105.14283,99.13,2.72,13.120000000000001,13.99
-82.7267,26.6103,511.31165,109.337,99.17,2.43,11.63,12.46
-76.642296,27.667713,523.0052,104.31001,99.13,3.0300000000000002,14.790000000000001,15.700000000000001
-84.20739,21.302238,507.18594,105.50963,99.15,2.4,8.44,9.23
-70.75857,26.573694,529.9474,97.33226,98.94,2.27,12.06,12.84
-72.07258,24.771053,517.09406,96.84363,99.09,1.47,7.13,7.74
-74.015236,27.400173,525.717,101.415405,99.11,2.59,13.58,14.42
-85.81874,25.06637,508.94452,110.88511,99.17,2.73,11.200000000000001,12.07
-77.05966,27.10851,524.49817,104.16817,99.17,4.09,16.86,17.87
-71.23123,28.895502,533.5046,100.12673,99.09,2.45,14.57,15.4
