V_rest,V_peak,dVdt_max,Amplitude,DPA,APD80,APD50,APD30
-71.20359,24.447659,525.7234,95.651245,99.16,3.31,12.4,13.11
-82.31543,23.026419,515.6638,105.34185,99.17,3.96,12.59,13.66
-78.777016,13.619061,502.7299,92.39608,99.16,1.6600000000000001,4.26,4.8
-84.55317,24.065054,515.85187,108.618225,41.29,3.22,12.34,13.370000000000001
-85.487595,26.060835,505.39218,111.54843,99.15,1.84,9.25,9.950000000000001
-74.6539,17.772543,512.88104,92.426445,99.10000000000001,1.7,5.75,6.49
-80.69987,27.686758,520.1825,108.38663,99.17,6.13,19.740000000000002,21.02
-72.291695,27.067354,532.1226,99.35905,44.11,1.73,12.13,13.02
-74.96592,28.43793,525.48224,103.40385,99.17,2.99,14.65,15.65
-86.17526,19.587912,509.26715,105.763176,99.17,4.01,10.73,11.84
-80.508705,22.929707,515.7878,103.438416,89.89,3.2600000000000002,11.53,12.35
-70.49288,20.288055,520.9796,90.78094,56.19,2.04,6.99,7.5600000000000005
-87.06608,21.70664,512.2443,108.77272,56.63,2.86,10.200000000000001,11.13
-80.57126,30.184336,511.6314,110.75559,99.16,1.6,11.88,12.56
-83.26546,25.468351,517.7928,108.73381,99.17,5.3500000000000005,17.43,18.67
-76.21594,20.334503,506.36856,96.550446,99.12,1.47,4.99,5.63
-74.40639,20.627275,520.09546,95.03366,99.17,2.5300000000000002,10.21,11.25
-73.18528,28.02694,529.06824,101.21222,99.17,3.19,15.1,16.21
-81.375175,15.85155,513.5225,97.22672,98.05,2.97,8.36,9.15
-71.96486,29.923904,535.3146,101.88876,99.17,2.17,15.27,16.19
-74.72771,31.119757,528.0622,105.847466,99.17,4.74,19.8,20.66
-72.74435,29.658915,532.4286,102.40326,99.16,3.31,18.150000000000002,19.05
-72.16752,20.42616,518.3805,92.59368,99.17,2.8000000000000003,9.16,9.83
-73.86962,28.973803,517.3956,102.84342,58.57,1.21,8.38,8.96
-82.64783,13.500602,512.6583,96.14843,45.92,2.38,6.8500000000000005,7.8500000000000005
-79.44337,22.762657,517.39233,102.206024,99.15,3.15,12.68,13.63
-72.33563,27.175325,521.1014,99.510956,99.17,1.53,9.25,10.0
-74.59733,15.417412,508.03873,90.01474,99.17,1.72,4.83,5.36
-85.822205,32.015446,513.3289,117.83765,99.17,2.49,16.25,17.34
-73.321785,21.682695,518.1446,95.00448,98.98,1.8900000000000001,8.25,8.93
-85.56023,27.497429,511.87277,113.057655,99.0,2.5300000000000002,13.21,14.05
-86.574585,24.359446,511.168,110.93403,99.17,4.47,13.790000000000001,14.91
-84.059074,25.540752,505.55908,109.59982,60.34,1.72,8.35,9.06
-78.058815,29.937002,523.9405,107.99582,99.17,4.62,18.2,19.38
-70.46891,23.896616,526.1096,94.365524,64.1,2.5,10.21,10.88
-75.30961,24.031414,509.5896,99.34102,99.16,1.72,7.49,8.15
-82.503555,20.314081,516.0949,102.817635,64.19,4.0200000000000005,11.98,12.92
-80.95958,30.699976,522.01086,111.65955,99.17,6.0,22.13,23.3
-80.69281,22.223797,519.24567,102.91661,89.56,3.8200000000000003,13.3,14.51
-79.317345,32.30258,528.0589,111.61993,99.05,3.44,22.37,23.77
-71.55781,22.34704,515.29266,93.90485,99.16,1.51,6.16,6.86
-80.53949,19.762676,507.76654,100.30217,56.14,1.69,5.97,6.73
-78.65847,32.34014,520.8629,110.99861,50.75,1.84,14.780000000000001,15.540000000000001
-77.15617,33.183517,528.012,110.33969,99.17,5.46,22.14,23.16
-81.25775,15.23333,510.95407,96.49108,99.17,3.4,8.67,9.36
-78.10458,18.342726,512.59625,96.44731,99.14,2.2,7.4,8.24
-75.94432,23.465683,514.9588,99.41,67.03,1.74,7.94,8.57
-74.721,22.085327,521.80365,96.80633,82.31,2.82,11.35,12.17
-78.68659,31.375801,518.46796,110.06239,99.12,1.86,14.16,14.91
-83.97343,22.067877,511.4527,106.041306,99.17,3.69,11.56,12.65
-72.09903,15.073803,507.80994,87.17284,83.59,1.33,3.73,4.16
-84.25839,27.611906,516.5495,111.8703,98.94,2.86,14.82,15.97
-80.99667,14.6767645,506.51834,95.67344,99.17,2.14,5.97,6.72
-84.65719,34.343216,521.55115,119.000404,52.36,3.5300000000000002,19.94,21.150000000000002
-73.82452,31.487999,534.9886,105.312515,99.17,2.85,19.64,20.78
-78.21548,31.35144,519.3184,109.56692,99.17,2.42,15.22,16.04
-84.49237,17.083012,515.4607,101.57538,99.17,4.4,11.99,13.36
-71.75256,24.954552,521.6674,96.707115,99.17,2.64,10.83,11.56
-74.060844,16.55668,514.1028,90.61752,42.71,1.6400000000000001,5.34,6.0200000000000005
-84.188614,19.390688,512.83264,103.5793,99.16,3.63,10.83,11.92
-71.90926,22.882824,519.7866,94.79208,50.28,1.62,7.37,7.97
-76.24791,26.363806,522.4418,102.61172,48.09,2.36,12.23,13.07
-75.76171,31.419937,523.6017,107.18165,50.04,2.11,14.05,14.780000000000001
-85.740974,14.448785,515.2962,100.18976,99.14,4.3500000000000005,11.5,12.92
-77.55764,33.608727,523.0263,111.16637,99.17,3.37,18.05,19.0
-70.00087,28.89787,537.0737,98.89874,99.17,2.96,16.07,16.89
-83.43631,27.572424,517.1451,111.008736,96.54,3.2,14.85,16.0
-80.21767,20.139643,517.51086,100.35731,99.16,3.74,12.16,13.43
-86.11981,30.008984,516.91626,116.1288,56.58,2.93,17.44,18.53
-71.18285,26.70869,534.2893,97.89154,84.3,2.49,14.290000000000001,15.34
-79.12919,24.6023,519.4662,103.73149,99.15,3.47,14.27,15.13
-72.98779,19.22,509.2732,92.207794,42.56,1.29,4.23,4.72
-72.96542,26.49835,516.71173,99.463776,99.14,1.42,7.62,8.28
-76.10969,31.406424,527.37506,107.51611,99.16,2.61,16.17,17.16
-73.16214,17.80502,507.63092,90.96716,99.17,1.54,4.8,5.3
-71.30205,21.927399,522.9922,93.22945,35.53,1.83,8.19,8.82
-76.06912,30.614056,528.6978,106.68318,99.17,3.68,19.990000000000002,21.23
-79.49844,15.767783,514.60187,95.26623,40.660000000000004,2.27,7.33,8.25
-76.63758,25.9059,524.08246,102.54348,99.17,4.13,17.35,18.580000000000002
-87.16172,31.72687,518.6265,118.88859,49.25,4.33,19.67,21.1
-78.59825,17.790707,515.2776,96.38896,44.44,2.41,8.05,8.81
-76.4458,28.093418,516.79846,104.539215,49.21,1.6300000000000001,9.93,10.57
-80.05007,27.275795,513.6346,107.32587,76.03,1.69,10.26,11.08
-74.81398,24.639248,523.50684,99.45323,59.49,2.2800000000000002,11.38,12.18
-89.16427,27.411222,508.92267,116.57549,99.17,2.66,12.44,13.43
-75.75621,30.67181,527.67596,106.428024,99.17,4.66,20.38,21.5
-84.94362,31.518972,513.44604,116.46259,99.17,2.81,17.28,18.2
-80.375885,17.84146,513.03815,98.21735,99.17,2.56,8.67,9.66
-76.01599,31.98632,530.7231,108.00231,69.77,2.69,19.56,20.56
-75.215836,23.010712,522.23334,98.22655,58.06,2.44,10.9,11.74
-79.74252,30.353718,521.5183,110.09624,45.09,2.3000000000000003,15.1,16.01
-77.83446,29.563023,520.5938,107.39748,99.17,4.3,16.87,17.8
-71.678665,30.606073,536.23914,102.28474,99.17,4.18,19.51,20.41
-80.68596,27.73014,515.9459,108.4161,46.19,2.17,11.96,12.9
-70.42931,29.240744,538.85297,99.67006,61.24,1.75,14.81,15.71
-74.70147,20.129591,514.7209,94.83106,99.17,2.17,7.87,8.58
-69.82039,18.955507,522.6664,88.775894,37.9,1.8800000000000001,6.5,7.23
-79.99703,17.453548,511.62778,97.45058,99.17,2.7800000000000002,8.39,9.200000000000001
-69.852295,29.624153,537.5738,99.47645,49.88,2.06,12.82,13.55
-80.314804,24.975151,518.6672,105.289955,99.17,4.79,15.280000000000001,16.32
-74.3873,25.133411,524.336,99.520706,99.15,3.49,13.22,14.040000000000001
-71.04333,27.89355,533.70746,98.936874,99.17,3.5100000000000002,15.38,16.5
-82.307785,24.371552,517.7482,106.67934,99.17,5.0600000000000005,16.46,17.81
-87.15868,29.515799,517.94806,116.674484,50.5,3.81,19.51,20.61
-82.3808,24.376072,511.50806,106.75687,99.13,2.14,10.05,10.94
-76.08151,27.98024,523.4092,104.06175,77.56,1.87,12.780000000000001,13.68
-82.80888,17.216364,505.02188,100.025246,99.17,2.08,6.24,7.0600000000000005
-83.71263,33.085327,520.09106,116.79796,99.17,5.28,22.09,23.330000000000002
-78.40481,27.727745,518.9025,106.13255,99.15,2.65,14.19,14.94
-79.00805,27.884153,520.2914,106.892204,99.17,4.57,17.36,18.27
-75.88019,26.26548,518.5063,102.14567,99.16,2.31,11.01,11.9
-81.26764,25.679783,519.6583,106.94742,99.17,5.3,17.150000000000002,18.150000000000002
-83.606255,30.905758,522.4953,114.51201,62.84,5.21,20.6,21.95
-76.97773,25.904518,522.68823,102.88225,45.35,2.7600000000000002,12.67,13.74
-76.194756,13.517205,503.27283,89.71196,98.97,1.34,3.64,4.24
-79.97939,25.447805,516.96405,105.4272,99.15,2.95,12.63,13.57
-71.08798,25.920832,519.19586,97.00881,60.54,1.22,6.45,7.0
-72.997406,27.902159,528.638,100.89957,99.17,3.5700000000000003,15.73,16.61
-72.600395,23.221607,509.45978,95.82201,98.97,1.35,5.22,5.7
-80.20879,29.37386,519.8024,109.58266,42.97,2.6,14.540000000000001,15.63
-73.40296,29.626698,525.4705,103.02966,97.98,1.69,12.97,13.620000000000001
-82.32297,30.586012,522.6159,112.90898,99.17,5.68,22.04,23.29
-82.737206,32.783775,524.5765,115.52098,99.17,5.16,25.75,27.18
-85.39652,28.307636,512.5534,113.70416,99.17,3.59,14.89,16.03
-77.97335,16.37667,507.1058,94.35002,99.16,1.9100000000000001,5.6000000000000005,6.2
-78.167854,19.857798,516.37286,98.02565,60.9,2.63,8.86,9.68
-70.715836,26.284882,534.28644,97.00072,34.2,2.05,12.35,13.25
-80.75176,28.719364,513.57385,109.47113,99.17,3.04,13.94,14.88
-78.7034,29.303452,523.1591,108.00685,99.17,3.37,16.7,17.740000000000002
-80.03209,28.557734,521.6365,108.58982,50.21,3.73,16.38,17.330000000000002
-74.434814,23.34215,518.6699,97.77696,70.33,2.32,9.57,10.21
-83.76985,16.655697,506.99158,100.42555,99.17,2.2,6.32,7.11
-86.47047,20.258818,506.2028,106.72929,99.14,2.41,7.76,8.51
-79.20878,28.49286,516.5297,107.70164,99.16,2.11,13.33,14.120000000000001
-76.96317,30.613312,523.1824,107.576485,47.95,1.99,13.72,14.47
-79.72453,26.527071,509.74295,106.2516,99.15,1.6400000000000001,8.8,9.540000000000001
-73.629135,26.447947,519.951,100.07708,99.15,2.0100000000000002,10.26,10.950000000000001
-76.637344,34.653076,531.76587,111.29042,99.17,3.0300000000000002,21.79,22.8
-82.81736,23.687243,513.406,106.5046,99.17,4.66,13.870000000000001,14.780000000000001
-78.32865,18.305222,516.78687,96.63387,99.17,3.72,11.53,12.780000000000001
-81.08301,24.781176,517.26904,105.86418,50.77,3.06,13.07,14.0
-84.91514,25.304045,516.6482,110.219185,46.24,3.68,13.88,14.86
-76.50796,30.6321,528.25604,107.14006,99.17,3.77,18.26,19.34
-82.2881,32.043205,520.04456,114.33131,99.17,6.61,22.02,23.1
-75.20502,26.30078,513.0558,101.5058,99.17,1.4000000000000001,8.06,8.75
-82.13662,23.175661,510.14673,105.31228,99.17,2.82,10.4,11.14
-71.34024,17.155952,513.50085,88.49619,98.12,1.6500000000000001,5.05,5.53
-83.06344,29.174385,517.66766,112.23782,53.13,3.0,15.63,16.76
-81.47276,24.1049,516.89886,105.57767,99.17,5.33,16.17,17.17
-74.88833,26.907034,525.5501,101.795364,57.04,2.57,13.26,14.07
-79.81987,30.065517,521.3338,109.88539,99.17,5.38,18.990000000000002,20.0
-75.960236,21.916298,513.2721,97.87653,99.17,2.49,9.120000000000001,9.870000000000001
-84.77447,23.154255,516.35913,107.92873,72.28,3.92,12.98,14.09
-79.78754,19.7739,503.04724,99.56143,99.17,1.78,5.96,6.55
-78.629616,35.670162,533.3425,114.299774,52.52,3.59,23.34,24.72
-71.671265,28.21143,528.60034,99.88269,99.17,2.54,13.22,13.97
-83.15045,19.107346,514.90686,102.2578,78.67,3.3200000000000003,10.72,11.96
-80.88212,23.42254,519.5118,104.30466,69.9,4.07,14.11,15.42
-74.91322,26.896439,515.7776,101.80966,99.16,2.0,10.33,10.96
-71.90454,29.827295,534.9285,101.731834,91.3,2.87,15.620000000000001,16.68
-75.822136,24.790827,515.4991,100.61296,53.12,1.6,7.48,8.2
-81.099846,28.857033,519.9407,109.95688,99.17,6.4,18.75,19.82
-73.78842,20.264,512.8883,94.05242,52.410000000000004,1.57,5.53,6.0600000000000005
-84.91419,28.521687,515.50745,113.43588,99.17,4.55,17.09,18.080000000000002
-77.64621,26.450079,519.44574,104.09629,46.59,2.4,11.44,12.21
-73.96956,32.379368,537.12024,106.34892,75.96000000000001,2.48,20.44,21.37
-78.84518,21.899351,514.901,100.74453,99.14,2.75,10.09,10.97
-87.06598,31.865934,517.1142,118.931915,99.08,3.73,18.95,19.98
-75.42054,25.670223,521.13257,101.09076,37.13,2.23,10.88,11.69
-73.75236,33.956184,535.5867,107.70854,99.17,3.09,19.830000000000002,20.77
-75.19278,30.096151,528.21063,105.28893,68.12,2.5300000000000002,14.74,15.66
-80.4006,24.896133,519.1216,105.29673,40.73,2.93,13.99,14.89
-69.50458,24.46077,531.0698,93.96535,63.06,2.16,11.120000000000001,11.89
-73.52939,24.202291,524.1363,97.73168,34.660000000000004,2.05,10.61,11.39
-77.886795,33.085445,528.6053,110.972244,64.38,3.37,19.3,20.43
-74.50647,31.166286,532.0163,105.67276,99.17,5.29,21.080000000000002,22.28
-73.634155,21.132349,520.3938,94.7665,63.36,1.9100000000000001,8.32,9.19
-75.98105,24.633667,508.30414,100.614716,96.65,1.47,6.48,7.01
-74.75992,21.567774,508.61374,96.32769,99.17,1.67,6.6000000000000005,7.16
-76.379906,22.60618,507.7883,98.986084,99.03,1.6400000000000001,6.01,6.54
-73.060814,30.301928,530.8507,103.36274,99.17,2.39,15.27,16.19
-78.915634,19.564177,516.32336,98.47981,71.04,2.96,9.77,10.56
-80.49978,25.745195,516.4342,106.24497,55.57,2.47,11.43,12.22
-76.424805,26.743761,518.73663,103.168564,36.76,2.1,10.99,11.69
-84.18853,26.16813,512.5249,110.35666,62.19,2.74,11.58,12.42
-78.49188,26.232042,521.76245,104.72392,66.93,2.97,14.81,15.780000000000001
-83.97162,22.617111,516.71545,106.58873,99.16,5.24,15.96,17.09
-70.759636,25.351952,525.5023,96.11159,99.17,3.16,12.14,12.790000000000001
-75.4859,20.845428,516.96674,96.33133,99.17,2.59,9.39,10.27
-82.16388,28.81548,517.90656,110.979355,91.09,2.95,14.780000000000001,15.76
-82.90141,17.46817,513.3675,100.36958,99.16,3.44,10.05,10.98
-75.98891,19.707994,519.1809,95.6969,99.14,2.86,10.0,10.88
-82.83114,29.742178,514.6004,112.57332,99.17,3.73,15.9,16.77
-74.432816,26.399874,522.0028,100.83269,50.9,1.99,10.86,11.65
-77.80414,31.531696,524.5782,109.33583,81.2,2.18,15.4,16.330000000000002
-86.648766,24.81758,516.56665,111.46635,79.14,4.64,15.91,16.9
-75.00323,30.519499,527.4936,105.52273,99.17,3.2600000000000002,17.26,18.27
-71.85191,23.455368,517.4138,95.30728,80.31,1.43,6.73,7.34
-77.68912,23.851955,513.67596,101.54108,43.56,1.74,7.53,8.28
-79.34099,14.343311,502.63525,93.684296,99.16,1.92,5.1000000000000005,5.71
-73.58266,31.107044,537.48425,104.6897,58.6,2.64,18.71,19.95
-73.64754,29.279432,530.0539,102.92697,60.89,2.8000000000000003,15.0,15.81
-77.79605,25.147152,516.3161,102.94321,99.17,3.04,11.46,12.370000000000001
-85.14739,28.335419,518.2476,113.48281,99.17,6.78,21.89,23.1
-76.19881,25.086124,522.96954,101.28493,35.47,2.49,12.17,12.9
-76.71164,21.06158,510.00253,97.773224,99.17,1.95,6.83,7.5200000000000005
-73.26911,14.169105,503.9771,87.43822,99.13,1.27,3.47,3.99
-78.46994,31.894405,523.28925,110.36435,99.17,5.23,20.29,21.22
-81.679436,24.955166,518.34247,106.6346,99.16,5.12,16.07,16.98
-83.17077,26.56154,516.1277,109.73231,99.14,4.4,14.700000000000001,15.6
-75.41337,19.691902,512.8284,95.10527,99.17,2.07,7.58,8.3
-75.7216,13.248526,509.65735,88.97013,61.7,1.54,4.39,5.0600000000000005
-75.94863,17.906925,516.7602,93.85556,99.17,3.23,9.55,10.23
-80.06868,20.782476,511.0636,100.85116,99.17,2.5,8.540000000000001,9.370000000000001
-84.358604,28.587746,511.36877,112.94635,99.17,2.7800000000000002,12.64,13.540000000000001
-71.77101,27.344088,528.56494,99.1151,99.15,4.38,16.01,16.82
-79.825775,17.948168,506.32883,97.77394,99.16,1.97,5.88,6.47
-83.132835,11.0081005,508.73557,94.14094,48.49,2.1,5.38,6.24
-72.43096,31.20096,525.987,103.63192,99.16,2.0100000000000002,12.17,12.83
-78.13105,26.5047,519.99023,104.63575,99.16,4.95,15.44,16.29
-77.86353,21.409296,514.6055,99.27283,99.07000000000001,2.1,8.63,9.53
-77.64198,33.541077,532.1368,111.18306,46.97,3.16,21.87,23.2
-72.18335,24.667486,525.14624,96.85084,98.99,2.91,12.19,12.85
-75.061874,16.516468,516.74335,91.57834,99.17,2.54,8.15,9.02
-77.956535,31.009283,526.1223,108.96582,99.17,4.07,21.22,22.21
-72.73922,14.842712,510.21848,87.58193,99.17,1.77,5.19,5.7700000000000005
-72.42184,31.744114,527.9794,104.165955,99.15,1.48,11.98,12.69
-79.9822,27.095188,512.7353,107.07739,99.17,3.21,12.9,13.75
-78.38496,28.202087,515.1082,106.58704,62.300000000000004,1.52,10.63,11.450000000000001
-79.07909,21.515362,510.43115,100.59445,99.14,2.08,7.7,8.36
-83.44818,27.033308,509.95322,110.48149,99.17,3.2,13.27,14.18
-83.99883,20.887884,505.9376,104.88672,99.17,2.92,9.5,10.27
-86.37145,23.239874,514.20575,109.61133,99.17,5.6000000000000005,15.33,16.41
-71.32748,27.364935,531.4361,98.69241,70.74,2.66,14.24,15.09
-84.82207,26.288822,511.30545,111.110886,99.16,3.16,13.01,13.950000000000001
-87.41838,12.216329,507.2451,99.63471,51.45,2.43,5.86,6.7
-81.44823,23.178902,512.22833,104.62713,99.17,3.83,12.15,12.97
-78.1003,15.478689,504.9367,93.578995,52.08,1.5,4.22,4.76
-80.29543,29.382927,510.73947,109.67836,99.17,1.83,11.78,12.51
-75.30245,20.602463,519.8647,95.904915,35.87,2.54,9.0,9.78
-75.311485,27.089201,523.5174,102.40069,50.53,2.09,12.36,13.08
-74.635826,30.991152,529.5408,105.626976,99.17,4.42,19.25,20.16
-83.080734,23.85026,515.02704,106.93099,99.17,4.9,14.97,16.1
-81.129326,20.175339,508.8296,101.304665,99.12,2.27,7.75,8.46
-73.08429,17.94995,520.5346,91.03424,38.93,2.21,7.45,8.3
-82.617615,32.636356,522.9884,115.25397,99.17,8.01,26.580000000000002,28.16
-82.90837,30.045015,513.1509,112.953384,54.34,1.8,13.6,14.42
-74.77353,33.16049,531.7357,107.93402,99.17,5.36,22.650000000000002,23.77
-82.02395,27.510477,520.3388,109.534424,99.15,4.59,19.02,20.11
-73.642075,34.059174,537.22327,107.70125,99.17,4.46,21.080000000000002,22.22
-84.38317,31.863134,517.23914,116.24631,99.17,4.14,19.42,20.62
-78.3204,19.204254,509.0096,97.52465,42.910000000000004,1.57,5.25,5.99
-75.08589,30.541485,519.0798,105.62738,99.12,1.79,12.17,12.85
-78.23332,16.187223,507.25958,94.42055,99.16,1.97,5.92,6.63
-80.68692,28.85388,522.37964,109.5408,99.16,5.0600000000000005,20.64,21.92
-84.97361,22.384396,515.44116,107.358,52.29,3.33,12.6,13.67
-81.5858,33.566563,523.73834,115.15236,99.17,5.37,25.19,26.47
-85.01303,30.498556,515.7285,115.51159,99.13,3.64,17.41,18.46
-80.63199,26.222567,519.45526,106.85455,99.17,5.42,17.84,18.86
-84.346985,23.890404,515.6891,108.23739,99.17,3.89,13.82,14.86
-81.1246,25.127089,521.3138,106.25169,43.85,3.35,16.0,17.25
-79.77387,13.952119,509.46432,93.72599,35.24,1.86,5.13,5.7700000000000005
-78.535835,28.230698,515.44165,106.76653,99.17,2.95,13.57,14.5
-82.56931,23.828215,510.4208,106.39753,99.17,2.7600000000000002,10.07,10.81
-77.85323,25.207058,518.0032,103.06029,99.17,3.5100000000000002,13.290000000000001,14.16
-84.93752,29.41635,516.5997,114.353874,99.17,4.86,19.240000000000002,20.31
-71.02876,31.134377,536.2735,102.16314,99.17,4.4,19.900000000000002,20.72
-80.75591,32.988117,526.1472,113.74403,57.82,3.85,21.490000000000002,22.67
-80.66538,33.46586,526.0027,114.13124,99.17,4.48,22.31,23.57
-82.38036,28.965355,521.4463,111.34572,62.26,3.83,19.22,20.46
-81.046234,23.69075,519.2816,104.736984,99.17,5.05,15.64,16.82
-73.87199,27.911713,518.2553,101.7837,91.2,1.74,9.4,10.0
-78.027695,19.627718,512.9009,97.65541,41.88,1.9000000000000001,6.79,7.51
-75.45127,25.837313,522.9793,101.28858,99.16,3.44,13.700000000000001,14.74
-77.46139,31.962263,528.6085,109.42365,72.72,2.88,18.07,19.12
-80.78591,30.547058,517.7394,111.33297,99.16,2.98,14.61,15.530000000000001
-75.02094,27.980015,520.669,103.00096,99.16,2.27,13.36,14.08
-72.606636,25.795115,517.5496,98.40175,98.78,1.53,7.34,7.97
-84.336136,26.411192,508.8465,110.74733,99.16,2.7600000000000002,11.81,12.68
-76.92273,29.828499,525.0235,106.75123,68.19,2.73,15.58,16.47
-70.901115,16.188328,518.7169,87.08945,37.58,1.9100000000000001,6.04,6.58
-88.50131,24.921368,509.64987,113.42268,99.17,4.0,13.02,13.92
-80.87644,20.789011,514.35065,101.66545,99.14,3.45,10.64,11.41
-83.10221,30.514141,517.9085,113.61635,99.17,4.12,18.5,19.46
-73.10401,24.00812,524.9481,97.11213,99.16,3.0300000000000002,13.76,14.72
-72.60355,20.442953,514.72217,93.04651,99.16,1.6400000000000001,6.32,6.95
-82.52058,24.606256,519.63904,107.12683,38.1,3.6,14.09,15.13
-84.52777,29.49087,520.7892,114.01864,99.15,5.16,21.17,22.35
-80.878914,21.554655,510.2186,102.43357,99.11,2.12,8.36,9.11
-82.817406,29.349506,509.474,112.166916,99.05,1.9000000000000001,11.47,12.200000000000001
-81.168846,29.529684,519.105,110.69853,99.10000000000001,3.4,15.83,16.77
-80.73635,21.31461,513.5264,102.050964,99.17,3.49,10.94,11.75
-85.68675,23.902355,518.1062,109.58911,99.16,5.46,17.44,18.84
-78.763596,30.390589,518.4543,109.15418,99.14,2.37,14.08,14.92
-70.93518,28.329222,535.2787,99.264404,55.54,2.36,13.790000000000001,14.67
-80.14616,18.080708,510.62784,98.22687,99.17,2.8000000000000003,8.88,9.75
-78.54916,25.591188,521.7021,104.14034,99.14,3.67,14.51,15.55
-83.67051,15.091944,514.6534,98.76245,83.38,3.16,9.040000000000001,10.22
-76.427864,30.416824,522.2224,106.84469,66.36,2.0100000000000002,14.14,14.94
-73.354126,28.502165,529.59705,101.85629,99.17,2.77,16.45,17.29
-77.32452,31.285662,526.88116,108.610176,99.17,4.95,20.080000000000002,21.18
-83.70017,34.15815,519.77826,117.85832,99.17,5.08,23.45,24.68
-72.25581,30.827648,537.7653,103.083466,61.1,2.32,16.19,17.1
-73.68046,29.252562,530.0667,102.93302,59.53,3.29,15.66,16.52
-84.36539,27.646349,519.2873,112.011734,93.94,5.43,18.63,19.85
-77.29278,32.210445,527.15686,109.50322,58.56,3.33,19.42,20.5
-81.72125,20.748735,513.27234,102.469986,99.16,3.34,10.63,11.66
-77.623474,32.070904,528.9011,109.69438,99.14,3.96,21.27,22.46
-83.09262,21.326416,515.094,104.41904,99.17,5.38,14.19,15.25
-71.3493,33.689873,540.4905,105.03917,99.16,3.5100000000000002,19.91,20.87
-84.042274,22.715424,515.00085,106.7577,99.17,5.37,14.72,15.84
-85.275185,32.52973,517.66064,117.80492,99.17,4.44,19.26,20.31
-84.41387,34.469162,520.55444,118.88303,99.17,4.86,22.41,23.650000000000002
-82.034744,28.631218,517.12665,110.66596,70.39,3.0700000000000003,14.61,15.450000000000001
-80.46715,23.27666,519.19147,103.743805,99.17,4.54,15.77,16.990000000000002
-72.0307,31.504166,535.6873,103.53487,99.03,2.3000000000000003,17.13,17.97
