dVmax,ADP90,ADP50,Vreps,tdV
1.21778,163,153,-73.9482,5.86955
3.20875,179,165,-84.9924,5.93955
1.29872,147,137,-74.8339,5.87955
2.09727,140,130,-78.2474,5.87955
0.804064,75,67,-71.1769,5.88955
2.06636,169,158,-78.102,5.86955
2.94816,179,166,-83.4301,5.91955
2.65573,132,122,-80.7216,5.88955
1.72894,183,172,-76.6695,5.86955
1.0927,117,108,-73.4306,5.87955
0.899395,108,99,-72.2058,5.88955
3.17579,141,130,-84.3248,5.92955
2.62113,176,164,-80.8197,5.88955
1.32654,153,143,-74.8123,5.86955
2.79934,177,164,-82.1446,5.89955
2.34339,93,83,-80.796,5.91955
0.880602,70,62,-71.7531,5.88955
2.22526,166,154,-79.8157,5.88955
2.71376,111,101,-83.0691,5.92955
2.28337,153,142,-80.1595,5.89955
1.78177,156,145,-77.1102,5.87955
1.61504,180,168,-76.2259,5.86955
3.17778,160,147,-85.4419,5.94955
2.73414,149,137,-82.0705,5.90955
1.94081,126,115,-79.127,5.89955
0.969568,100,92,-72.81,5.88955
3.00451,109,99,-82.6732,5.91955
3.21473,183,170,-84.3941,5.92955
2.7809,195,182,-81.3452,5.88955
2.67753,144,133,-81.968,5.90955
3.08264,169,155,-85.3847,5.94955
2.66266,173,160,-81.5837,5.89955
1.05857,142,133,-72.9603,5.86955
0.78569,85,77,-71.1535,5.88955
3.04603,162,149,-84.8702,5.93955
1.83925,155,144,-77.3384,5.87955
2.06872,178,165,-79.0015,5.88955
3.46905,208,193,-85.0874,5.92955
0.90617,103,95,-71.8953,5.87955
1.83666,130,119,-78.2889,5.89955
2.81134,177,165,-81.5545,5.88955
1.06664,169,159,-72.7171,5.86955
2.37574,161,148,-81.0067,5.90955
1.39627,171,160,-74.6774,5.85955
2.3506,88,79,-81.4706,5.92955
3.07562,152,140,-84.0319,5.92955
3.5911,187,173,-86.6324,5.94955
1.57058,100,92,-75.6259,5.87955
1.17715,165,153,-74.4825,5.87955
2.65006,163,151,-81.2959,5.89955
2.79502,174,162,-82.0577,5.89955
2.52127,194,181,-80.35,5.87955
1.06581,107,99,-72.9119,5.87955
1.29202,178,167,-74.5937,5.86955
2.80429,108,98,-82.8889,5.92955
1.78331,155,143,-77.9223,5.88955
1.06863,131,122,-72.9801,5.87955
3.05567,201,188,-82.6419,5.89955
3.1497,175,162,-84.4637,5.92955
1.95942,155,144,-77.734,5.86955
1.18672,81,72,-74.6217,5.89955
1.20363,165,154,-74.1907,5.87955
2.6056,109,99,-81.527,5.90955
3.68387,169,156,-86.8445,5.95955
2.09161,145,133,-79.7313,5.89955
1.55767,126,116,-76.888,5.88955
3.32306,111,102,-84.1529,5.92955
2.49584,136,125,-81.1437,5.90955
1.55154,160,148,-76.6651,5.88955
1.33381,184,173,-74.4564,5.85955
1.33624,132,121,-75.4893,5.88955
2.14028,160,147,-80.1077,5.89955
1.23554,123,114,-74.1302,5.87955
2.10183,187,175,-78.7886,5.87955
0.861418,140,131,-71.435,5.87955
1.19078,76,68,-74.6465,5.89955
1.69115,142,132,-76.2438,5.86955
3.04108,175,161,-84.6702,5.93955
3.12899,131,120,-84.6692,5.93955
2.60024,123,113,-81.0083,5.89955
0.931015,79,71,-72.6107,5.89955
0.902451,89,80,-72.357,5.88955
3.54081,126,115,-86.2642,5.95955
1.12551,119,110,-73.4947,5.87955
2.3991,91,82,-80.9776,5.91955
1.46098,100,92,-75.449,5.87955
2.09892,108,98,-79.7247,5.90955
1.99224,141,131,-78.3099,5.87955
1.97209,148,137,-78.2087,5.87955
3.01595,164,152,-82.7296,5.90955
1.19301,179,169,-73.6999,5.86955
1.52816,150,140,-75.8616,5.86955
1.5641,187,176,-75.5649,5.85955
1.63413,121,111,-77.0318,5.88955
3.81204,216,201,-86.8804,5.94955
0.850561,86,79,-71.4376,5.88955
2.54567,182,168,-82.0332,5.90955
1.89293,154,143,-77.6182,5.87955
2.93524,91,81,-85.2662,5.96955
1.08151,75,67,-73.8037,5.89955
2.40163,193,181,-79.6457,5.87955
3.52782,139,127,-86.3331,5.95955
2.5467,114,104,-82.0015,5.91955
2.59182,160,147,-82.3262,5.91955
2.29119,198,186,-79.1118,5.86955
1.07632,129,120,-72.9815,5.87955
2.39558,154,142,-79.9927,5.88955
0.994919,151,141,-72.8526,5.87955
1.05462,143,132,-73.572,5.87955
0.807926,119,110,-70.954,5.87955
3.014,148,135,-85.2479,5.95955
0.701231,149,140,-69.6085,5.86955
1.32733,163,153,-74.4925,5.86955
3.2683,170,158,-84.2688,5.91955
1.5466,86,77,-76.9046,5.89955
2.59556,189,175,-81.9428,5.90955
1.96426,181,169,-77.9288,5.86955
0.857922,175,165,-71.0712,5.86955
2.04068,152,141,-78.8576,5.88955
2.08564,128,118,-79.4802,5.89955
3.54407,132,121,-86.3412,5.95955
1.1704,82,74,-74.4108,5.89955
1.78798,161,150,-76.6978,5.86955
2.87485,104,94,-84.4869,5.95955
2.00243,192,180,-77.948,5.86955
2.06983,182,170,-78.7103,5.87955
2.60941,180,168,-80.7289,5.88955
2.41433,110,100,-80.4518,5.89955
2.3661,187,174,-80.1194,5.88955
1.05005,153,142,-73.6393,5.88955
1.90628,141,130,-77.9542,5.87955
0.815947,72,65,-71.3349,5.88955
2.84321,197,183,-82.3138,5.89955
2.9449,137,124,-85.2564,5.95955
1.10088,89,81,-73.1509,5.87955
2.41266,111,101,-80.6466,5.90955
2.95438,138,128,-82.0877,5.89955
2.2164,185,173,-79.0683,5.87955
2.51211,112,102,-81.663,5.91955
2.74495,187,172,-83.3626,5.92955
1.75353,150,140,-77.0671,5.87955
3.16466,105,96,-84.0259,5.92955
3.37159,197,184,-84.4364,5.91955
0.695902,105,97,-69.8671,5.87955
3.56225,213,198,-85.6841,5.92955
1.74176,136,125,-77.5731,5.88955
0.875208,82,74,-71.8544,5.88955
1.9279,176,163,-78.791,5.88955
1.12396,96,88,-73.1497,5.87955
2.01604,169,157,-78.6368,5.87955
3.05752,94,84,-85.222,5.95955
2.65184,185,172,-81.7804,5.89955
3.03971,114,103,-84.9571,5.94955
1.56774,187,175,-75.7285,5.85955
3.74739,179,166,-87.1753,5.95955
3.27565,172,159,-83.6695,5.90955
2.91738,155,142,-84.8998,5.94955
1.75476,183,172,-76.8221,5.86955
2.3252,174,161,-80.7142,5.89955
0.9746,126,116,-72.9032,5.88955
0.993982,147,137,-72.5414,5.87955
0.875439,68,61,-71.8665,5.89955
0.939837,130,120,-72.6394,5.88955
1.52206,180,169,-75.507,5.86955
1.2816,149,139,-74.086,5.86955
1.06068,159,149,-72.8886,5.86955
2.89131,114,103,-83.7326,5.93955
3.95947,174,161,-88.1669,5.96955
1.71647,157,146,-76.9122,5.87955
3.28061,178,165,-84.4921,5.92955
0.742456,108,99,-70.3242,5.87955
2.91717,186,173,-82.1581,5.89955
0.863951,161,151,-71.3627,5.86955
1.50491,102,93,-76.5468,5.89955
1.62316,97,88,-75.9876,5.87955
1.70501,91,82,-77.4534,5.89955
2.77286,177,164,-82.3236,5.90955
1.0427,89,81,-73.0916,5.88955
3.18182,116,105,-85.9302,5.96955
0.79929,70,63,-71.2914,5.89955
2.96025,142,130,-84.6072,5.94955
2.74905,200,187,-81.0308,5.87955
1.41561,119,110,-75.3974,5.87955
0.94595,167,157,-72.0619,5.86955
3.46125,126,116,-85.548,5.94955
1.90297,185,173,-77.6883,5.86955
2.40847,136,126,-80.0216,5.88955
2.19842,110,100,-80.2713,5.90955
2.84587,176,164,-81.4742,5.88955
0.722122,119,110,-69.9787,5.87955
2.32877,110,99,-81.3285,5.91955
2.43917,182,170,-80.198,5.88955
0.857122,156,146,-71.5732,5.87955
2.6576,192,179,-81.5331,5.89955
1.35713,149,139,-75.0478,5.87955
2.58663,174,161,-82.2995,5.91955
1.70285,175,164,-76.2574,5.85955
0.83173,141,131,-71.5346,5.87955
2.66043,134,122,-82.3616,5.91955
1.46035,133,123,-75.2188,5.86955
3.68259,170,157,-86.757,5.94955
1.65608,89,80,-76.8331,5.88955
2.47895,197,184,-80.0236,5.87955
2.79817,134,124,-81.5494,5.89955
1.54408,130,120,-76.0834,5.87955
0.821156,154,144,-71.269,5.87955
0.68959,114,105,-69.6776,5.87955
3.49191,170,157,-85.7426,5.93955
1.31249,145,134,-75.2165,5.87955
2.18078,143,132,-79.9999,5.89955
1.43589,179,168,-74.9172,5.85955
3.72382,157,145,-86.8637,5.95955
1.9684,115,106,-77.7564,5.87955
0.718836,118,109,-70.0854,5.87955
0.901716,134,125,-71.7509,5.87955
1.72619,123,113,-77.6771,5.88955
2.55981,137,126,-81.8756,5.91955
3.26906,122,112,-84.3283,5.92955
1.76991,187,176,-76.563,5.85955
0.954645,106,98,-72.0103,5.87955
0.845049,134,125,-71.6134,5.87955
2.77848,159,148,-81.5112,5.88955
1.18133,145,136,-73.4591,5.86955
2.15794,160,148,-79.3747,5.88955
1.05104,126,117,-72.7593,5.87955
3.33587,163,150,-85.9508,5.94955
2.14847,171,160,-78.86,5.87955
1.79204,79,71,-77.8756,5.89955
2.14932,176,165,-78.262,5.86955
0.921146,151,141,-72.1258,5.87955
1.02297,122,113,-73.1055,5.87955
2.44717,164,151,-81.7911,5.91955
1.81139,168,156,-77.8912,5.88955
0.893154,133,124,-71.758,5.87955
3.34901,194,180,-84.3689,5.91955
2.02682,178,165,-79.1443,5.88955
1.182,148,137,-74.3957,5.87955
1.27592,145,134,-75.1897,5.88955
1.62868,161,150,-76.0966,5.86955
3.40002,153,141,-85.1702,5.93955
1.16591,71,64,-74.3938,5.89955
1.48394,151,140,-75.4157,5.86955
2.1244,173,160,-80.0919,5.89955
0.820238,134,124,-71.3478,5.87955
0.876387,84,76,-71.5593,5.88955
3.0405,124,113,-83.3732,5.91955
0.974644,156,145,-72.9984,5.87955
0.714828,125,116,-69.8571,5.87955
3.59161,111,101,-85.6495,5.94955
3.00686,167,155,-82.6689,5.89955
2.99501,182,169,-83.1739,5.90955
2.59738,180,167,-82.4159,5.91955
3.25365,150,138,-84.7421,5.93955
2.96589,164,151,-83.9809,5.92955
2.73974,100,91,-81.2883,5.89955
3.00281,175,162,-84.6283,5.93955
1.40447,122,113,-75.108,5.87955
0.889187,124,114,-71.9748,5.87955
1.34771,147,137,-74.6287,5.86955
1.58344,123,113,-76.6945,5.88955
3.04288,161,149,-83.0348,5.90955
1.28437,113,104,-74.3814,5.87955
0.681005,121,112,-69.4875,5.87955
0.728779,149,139,-69.9537,5.86955
0.863073,111,103,-71.4826,5.87955
2.41947,144,133,-81.2841,5.90955
1.35846,153,144,-74.5131,5.86955
1.15762,129,119,-74.2616,5.88955
0.943489,102,93,-72.2517,5.87955
2.47729,119,109,-80.8185,5.89955
2.18315,186,174,-78.6879,5.86955
3.74193,151,138,-87.7355,5.96955
2.25838,126,115,-80.674,5.90955
3.15855,167,153,-85.4491,5.94955
2.16625,162,151,-79.0898,5.87955
2.29826,162,151,-79.8686,5.88955
1.04309,135,125,-73.1282,5.87955
0.947155,160,149,-72.5508,5.87955
1.36234,116,107,-74.8094,5.87955
1.53311,99,90,-76.0847,5.88955
3.15201,116,105,-85.5491,5.95955
0.777544,132,122,-70.882,5.87955
2.37169,195,182,-79.9004,5.87955
1.6551,146,136,-76.3086,5.86955
3.721,132,120,-87.4643,5.96955
3.09735,157,145,-83.4481,5.91955
3.47966,186,172,-85.4645,5.92955
3.05379,200,186,-83.6022,5.91955
2.04412,185,173,-78.41,5.87955
3.09057,196,183,-82.8153,5.89955
2.17807,192,181,-78.4462,5.86955
3.45069,151,138,-86.3231,5.95955
1.89667,149,137,-78.7312,5.89955
1.15909,167,156,-73.9661,5.87955
3.01118,145,134,-82.4818,5.89955
1.13026,132,122,-73.3578,5.86955
1.4015,143,132,-75.5831,5.87955
0.765177,132,122,-70.7789,5.87955
3.14691,125,114,-84.2503,5.93955
0.832785,146,136,-71.5239,5.87955
2.29709,136,125,-80.1233,5.89955
1.51513,130,121,-75.4554,5.86955
1.06869,162,152,-72.9418,5.86955
0.800903,109,101,-70.9106,5.87955
1.83167,92,84,-77.3679,5.88955
1.45074,187,176,-75.1403,5.85955
1.69135,141,130,-76.9607,5.87955
2.58192,145,134,-81.2108,5.89955
1.08106,103,94,-73.4577,5.88955
1.10215,168,157,-73.5458,5.87955
1.93191,157,145,-78.2825,5.88955
0.979828,151,140,-72.9165,5.87955
3.65932,210,195,-86.622,5.94955
3.49638,185,171,-86.3145,5.94955
1.62168,124,114,-76.3347,5.87955
3.37911,190,176,-84.9862,5.92955
3.41124,160,147,-85.4288,5.93955
1.18412,168,157,-74.3458,5.87955
2.9265,120,109,-84.0653,5.93955
1.47929,152,141,-75.9737,5.87955
3.20805,157,145,-83.588,5.90955
2.00071,102,93,-78.0592,5.88955
1.71367,84,76,-77.3847,5.89955
2.10522,122,112,-78.4181,5.87955
2.84345,195,182,-81.8223,5.88955
1.66188,167,155,-77.5278,5.88955
1.32345,102,93,-75.3868,5.88955
2.41035,118,109,-79.567,5.88955
2.70112,171,158,-82.6652,5.91955
2.45501,185,171,-81.2458,5.89955
1.31755,160,149,-74.8655,5.87955
0.737347,114,106,-70.2349,5.87955
1.08155,172,162,-73.2991,5.86955
1.35185,165,155,-74.5505,5.86955
0.713385,152,142,-70.0958,5.87955
1.12066,102,94,-73.2255,5.87955
3.38859,156,144,-85.1303,5.93955
2.81309,115,104,-83.3395,5.92955
1.44501,178,167,-75.145,5.86955
3.05639,121,110,-84.4561,5.93955
0.789322,122,114,-70.6586,5.87955
0.963295,130,120,-72.5407,5.87955
2.06798,183,171,-78.3899,5.86955
3.45802,115,105,-85.4076,5.94955
2.22244,156,146,-78.7216,5.86955
2.00999,168,157,-77.681,5.86955
2.1316,91,83,-78.848,5.88955
0.932049,85,77,-72.5848,5.88955
2.4042,115,105,-81.4618,5.91955
2.13527,117,107,-79.2152,5.88955
2.55151,156,144,-81.6704,5.90955
3.2246,169,157,-83.8452,5.91955
1.60446,99,91,-76.0594,5.87955
1.47857,184,173,-75.089,5.85955
0.741568,143,133,-70.1793,5.87955
1.02843,158,147,-73.3366,5.87955
2.39685,119,109,-80.2808,5.89955
1.53728,176,165,-75.5834,5.86955
1.49136,111,102,-76.4484,5.88955
1.84787,166,155,-77.8872,5.87955
0.86311,86,79,-71.7213,5.88955
1.45615,101,93,-75.1896,5.87955
2.83876,188,175,-82.2182,5.89955
2.37532,183,171,-80.1098,5.88955
1.73183,171,159,-77.7702,5.88955
2.60274,183,171,-80.7952,5.88955
2.38576,185,172,-80.4001,5.88955
0.749327,149,139,-70.4683,5.87955
2.89523,142,129,-84.4287,5.94955
1.28599,119,110,-74.5631,5.87955
3.29033,187,173,-85.0476,5.92955
0.794308,146,137,-70.7396,5.87955
0.727743,120,111,-70.1368,5.87955
1.14087,183,172,-73.2631,5.86955
0.899136,126,117,-71.8796,5.87955
0.847267,160,150,-71.3535,5.87955
1.84276,190,179,-76.8874,5.85955
1.40971,78,70,-75.5745,5.88955
1.74107,171,159,-77.7366,5.88955
3.06153,154,142,-83.1307,5.90955
1.85381,127,117,-77.3394,5.87955
1.00342,129,120,-72.528,5.87955
2.42332,142,130,-81.0784,5.90955
3.12965,188,174,-84.4091,5.92955
2.30669,147,135,-81.0437,5.90955
0.967543,146,136,-72.2343,5.86955
1.77977,154,143,-77.417,5.87955
1.09591,151,140,-73.7741,5.87955
0.696455,150,140,-69.7601,5.87955
1.22504,179,168,-74.035,5.86955
3.29279,139,126,-86.5816,5.96955
1.10715,116,108,-73.244,5.87955
3.11736,176,162,-85.1401,5.93955
3.13861,128,117,-84.4778,5.93955
2.22842,95,86,-79.4168,5.89955
3.32513,174,161,-84.8397,5.92955
0.686415,132,123,-69.5883,5.87955
1.02834,78,70,-72.9832,5.88955
1.89296,175,163,-78.3645,5.88955
0.669144,150,140,-69.1868,5.86955
2.46151,134,123,-80.8999,5.89955
2.4786,107,97,-81.3265,5.91955
1.01194,147,136,-73.3051,5.88955
0.943909,153,144,-71.8199,5.86955
3.06172,132,121,-83.1126,5.91955
2.44135,152,141,-80.795,5.89955
1.43712,184,173,-75.217,5.86955
2.60041,145,134,-81.5475,5.90955
2.88991,191,177,-83.2326,5.91955
2.58307,177,163,-82.4256,5.91955
1.63247,117,108,-76.0214,5.86955
3.04745,140,128,-84.5681,5.93955
1.78578,85,77,-77.2978,5.88955
3.0029,185,171,-83.7764,5.91955
3.12116,122,112,-84.5158,5.93955
2.74819,130,119,-81.347,5.89955
1.16311,166,155,-74.2388,5.87955
1.72201,175,163,-77.5458,5.88955
0.942225,154,143,-72.6405,5.87955
2.33973,100,91,-79.9369,5.89955
1.54059,85,78,-75.6801,5.87955
3.67017,205,190,-86.9662,5.94955
1.607,109,99,-77.0993,5.89955
1.34628,125,115,-75.1202,5.87955
1.0158,73,65,-73.1192,5.89955
2.5668,126,116,-80.4754,5.88955
2.57465,97,87,-82.2457,5.92955
2.21058,131,122,-78.6838,5.87955
1.11113,98,90,-73.0667,5.87955
1.43838,162,151,-75.6167,5.87955
3.07389,176,162,-84.874,5.93955
3.19849,180,167,-84.3391,5.92955
0.774817,133,124,-70.4806,5.87955
1.43814,179,168,-75.2975,5.86955
2.2813,174,162,-79.7012,5.88955
1.45705,165,154,-75.1529,5.86955
1.79918,114,104,-78.1539,5.89955
0.868742,131,122,-71.5987,5.87955
3.57938,145,133,-86.474,5.95955
2.66065,113,102,-82.5458,5.92955
2.93472,148,136,-84.2143,5.93955
0.842825,155,145,-71.4406,5.87955
3.32119,151,140,-84.0942,5.91955
1.55247,135,125,-75.774,5.86955
2.21951,127,116,-80.5769,5.90955
1.85387,167,155,-78.5189,5.88955
3.87275,121,110,-87.931,5.97955
1.50834,140,129,-76.5872,5.88955
3.32703,130,119,-85.3026,5.94955
1.12902,156,145,-73.8286,5.87955
2.51044,185,171,-81.3765,5.89955
2.58984,191,178,-80.9264,5.88955
2.45427,164,152,-79.8036,5.87955
0.85614,149,139,-71.5311,5.87955
3.06433,185,173,-82.725,5.89955
2.60447,165,152,-82.935,5.92955
1.70749,132,121,-77.4544,5.88955
2.12233,182,170,-78.672,5.87955
2.9972,193,179,-83.9256,5.92955
2.11476,111,102,-78.4085,5.87955
1.46719,158,147,-75.8068,5.87955
2.28257,179,167,-79.1454,5.87955
1.90224,175,162,-78.7228,5.88955
1.14251,117,108,-73.4126,5.87955
3.28479,204,190,-84.8676,5.92955
1.45223,119,111,-75.1031,5.86955
2.0535,157,145,-78.6998,5.87955
3.76437,175,162,-87.0952,5.95955
1.51833,146,136,-76.0286,5.87955
2.61235,183,171,-80.6308,5.87955
2.55701,170,158,-80.3524,5.87955
2.86353,186,173,-81.6419,5.88955
1.45479,124,114,-75.9501,5.88955
2.34572,191,178,-79.9555,5.88955
1.65188,141,131,-76.5452,5.87955
3.31869,157,145,-84.5587,5.92955
0.954098,107,99,-72.2466,5.87955
1.74097,148,137,-77.8304,5.88955
1.08759,154,145,-72.8269,5.86955
2.56218,143,132,-80.9059,5.89955
1.87442,151,141,-77.0253,5.86955
1.20016,159,148,-74.4569,5.87955
2.29793,190,178,-79.5977,5.87955
0.90576,125,116,-71.603,5.87955
1.70942,129,120,-76.3435,5.86955
0.990826,144,135,-72.4162,5.86955
2.17766,176,164,-78.5969,5.86955
0.934782,85,77,-72.5268,5.88955
3.51052,161,148,-86.5839,5.95955
1.09627,161,151,-72.9237,5.86955
2.48421,104,94,-82.2048,5.92955
1.1309,155,145,-73.5193,5.86955
2.87437,101,91,-84.3221,5.94955
1.08331,130,121,-72.9195,5.86955
1.60964,142,132,-75.9352,5.86955
1.4564,169,158,-75.4648,5.86955
2.31472,146,135,-80.1939,5.89955
1.4702,102,93,-76.3082,5.88955
0.990141,142,132,-72.8159,5.87955
2.64819,150,138,-81.8472,5.90955
3.49727,163,150,-85.1517,5.92955
2.24616,180,166,-80.6003,5.89955
1.22705,136,125,-74.579,5.87955
1.34524,134,124,-75.1545,5.87955
3.23157,204,190,-84.3333,5.91955
2.77596,198,185,-81.9456,5.89955
0.996037,159,149,-72.5124,5.86955
2.33888,182,168,-80.6768,5.89955
0.982517,117,109,-72.2606,5.87955
1.64233,159,149,-76.2353,5.86955
1.24886,109,101,-74.2097,5.87955
1.34559,122,113,-74.7338,5.87955
3.75049,145,133,-87.173,5.95955
0.730539,135,126,-70.1162,5.87955
0.839113,159,149,-71.1688,5.86955
3.07565,202,188,-82.9795,5.89955
1.54829,140,130,-75.749,5.86955
0.766199,65,58,-70.8818,5.89955
2.80562,188,176,-81.7172,5.88955
2.56699,108,98,-82.6127,5.92955
1.33088,95,86,-75.1759,5.88955
1.61694,156,146,-76.2617,5.86955
2.40581,152,140,-80.8414,5.89955
2.91619,184,171,-82.1436,5.89955
0.70756,131,122,-69.9567,5.87955
2.89449,186,171,-84.3874,5.93955
2.28684,127,118,-79.3155,5.88955
2.92895,194,179,-84.2017,5.92955
2.3692,174,162,-79.8369,5.87955
0.746214,164,155,-70.0811,5.86955
2.37913,154,143,-80.2119,5.88955
2.89623,152,140,-83.5288,5.92955
2.35659,194,182,-79.5331,5.87955
2.51712,197,184,-80.0567,5.87955
1.3094,112,103,-74.8116,5.87955
2.28979,82,73,-80.9718,5.92955
1.94016,161,150,-77.8489,5.87955
1.39772,114,105,-75.1326,5.87955
1.95203,142,131,-78.2011,5.87955
3.61299,111,100,-87.1716,5.97955
0.760454,123,115,-70.3671,5.87955
0.708584,138,128,-69.8465,5.87955
3.09716,168,155,-84.3026,5.92955
0.9049,159,149,-71.4766,5.86955
3.32541,151,138,-85.8272,5.94955
1.01071,172,161,-72.5741,5.86955
1.12756,153,142,-74.1784,5.88955
0.693083,151,142,-69.4831,5.86955
2.23896,164,154,-78.6948,5.86955
1.56874,96,88,-76.1465,5.88955
3.17338,182,169,-84.3374,5.92955
0.834991,140,131,-71.226,5.87955
1.10541,70,63,-73.7745,5.89955
1.45337,145,135,-75.3164,5.86955
2.92177,186,172,-83.0093,5.90955
2.58298,190,177,-82.0003,5.90955
3.2231,150,137,-86.1809,5.95955
1.43861,129,120,-75.0594,5.86955
3.55379,168,156,-85.3665,5.92955
1.437,137,128,-75.0366,5.86955
1.05888,154,145,-72.7287,5.86955
2.27796,139,128,-80.2655,5.89955
0.945154,133,124,-72.5312,5.87955
1.29694,157,147,-74.4073,5.86955
2.32786,158,146,-80.3679,5.89955
1.75652,84,76,-77.3236,5.88955
1.72374,153,142,-77.3603,5.87955
1.96844,157,146,-78.282,5.87955
0.746819,120,111,-70.4753,5.87955
0.895897,138,128,-72.0927,5.87955
1.94909,110,100,-78.1941,5.88955
2.05485,186,174,-77.8216,5.86955
0.998051,130,121,-72.7883,5.87955
2.72231,116,105,-82.6542,5.92955
2.74266,152,140,-83.2193,5.92955
0.906578,132,123,-71.8108,5.87955
3.75044,169,156,-86.5734,5.94955
3.3682,208,193,-84.4,5.91955
1.09321,80,72,-73.4212,5.88955
2.09077,191,179,-78.542,5.87955
1.12622,180,169,-73.0902,5.85955
1.49716,127,117,-76.2216,5.88955
3.00855,180,166,-84.0036,5.92955
2.64255,183,169,-82.4665,5.91955
1.96093,127,117,-79.1203,5.89955
1.22274,112,104,-74.12,5.87955
0.838923,162,152,-70.9621,5.86955
1.21572,103,94,-73.8342,5.87955
0.738123,119,110,-70.4311,5.87955
0.819004,143,134,-71.0916,5.87955
3.06168,106,96,-83.7154,5.92955
1.29611,166,156,-74.5029,5.86955
3.42931,180,167,-84.5544,5.91955
