V_rest,V_peak,dVdt_max,Amplitude,DPA,APD80,APD50,APD30
-88.797516,25.916157,514.9044,114.71367,99.17,5.55,17.330000000000002,18.42
-89.38011,30.729544,518.5784,120.10966,99.16,6.22,23.03,24.35
-99.48918,28.512207,516.02386,128.00139,99.17,8.97,25.55,27.44
-99.73499,29.594885,512.65375,129.32988,99.17,7.62,21.5,22.95
-86.226364,31.360115,519.6012,117.58648,99.16,5.51,21.77,23.0
-84.83482,26.180178,519.5009,111.015,99.16,5.58,18.56,19.86
-76.40979,29.831837,525.6632,106.24162,99.17,3.29,16.6,17.53
-85.10267,30.945553,518.92444,116.04822,99.17,5.92,21.71,22.93
-84.85066,26.852604,518.37225,111.70326,99.09,5.24,17.62,18.73
-87.30996,27.28898,518.79834,114.59894,99.17,7.0600000000000005,21.900000000000002,23.27
-84.02497,32.75488,523.6229,116.77985,89.84,5.79,24.79,26.14
-92.10238,25.749844,514.66406,117.85222,99.16,5.92,17.51,18.76
-86.7498,28.656109,519.4926,115.405914,99.14,6.3,20.66,21.86
-91.1158,30.011225,517.4411,121.12702,99.09,6.38,22.34,23.69
-90.28679,25.070044,517.0469,115.356834,99.15,6.71,18.78,19.97
-92.07452,31.153503,517.0698,123.22802,99.17,6.65,23.13,24.46
-80.91669,25.82136,519.89154,106.738045,99.16,4.39,16.16,17.29
-96.728516,29.33496,516.189,126.06348,99.17,9.76,25.990000000000002,27.7
-88.225914,31.926172,520.71936,120.152084,99.17,7.390000000000001,26.18,27.64
-97.06222,30.152544,517.18085,127.21476,99.17,9.040000000000001,25.67,27.26
-88.82345,29.934414,515.62177,118.75786,99.17,5.99,20.67,21.900000000000002
-92.73268,28.792662,514.4636,121.525345,99.16,5.8100000000000005,18.61,19.82
-87.72992,27.760069,516.68677,115.48999,99.17,5.57,18.6,19.900000000000002
-86.08086,25.852726,518.3485,111.93358,99.17,6.5200000000000005,19.53,20.830000000000002
-82.31407,27.722256,518.99475,110.03633,99.16,4.76,17.5,18.490000000000002
-84.94593,28.787756,520.40686,113.73369,99.17,7.3,23.38,24.72
-84.542244,30.074322,522.6782,114.61656,99.17,6.51,23.92,25.37
-85.8726,28.312338,518.8147,114.18494,99.16,5.83,19.580000000000002,20.740000000000002
-98.584564,29.696405,517.2577,128.28098,99.17,9.08,26.68,28.61
-85.89056,24.390226,518.486,110.280785,99.17,6.48,19.1,20.44
-77.54177,31.695396,529.16583,109.23717,99.17,5.64,22.97,24.27
-84.54734,28.550488,520.4374,113.097824,99.08,5.17,19.900000000000002,21.05
-93.92813,31.506569,517.63403,125.4347,99.17,8.75,26.11,27.66
-95.21606,30.743334,516.1175,125.95939,99.17,8.22,26.16,27.82
-92.71894,30.265701,517.6729,122.98464,99.17,8.02,24.82,26.32
-83.92815,25.581312,518.3138,109.50946,99.17,5.49,17.3,18.5
-78.12841,29.217367,525.9592,107.34578,99.17,6.23,22.740000000000002,23.93
-89.2775,23.793835,513.6858,113.071335,99.07000000000001,4.4,14.43,15.58
-90.76748,29.219515,518.82477,119.98699,99.17,8.01,25.05,26.57
-88.33839,26.229076,514.1551,114.56746,99.16,4.82,16.13,17.16
-76.27464,33.754536,535.4746,110.029175,99.17,5.45,26.27,27.650000000000002
-90.80326,31.607706,517.29297,122.410965,99.17,7.34,24.46,26.01
-79.11264,30.409073,526.29724,109.52171,99.16,6.55,23.98,25.26
-76.08476,31.712486,530.5064,107.79725,71.07000000000001,2.95,19.650000000000002,20.69
-81.22682,31.968374,526.573,113.1952,99.17,5.87,25.96,27.46
-91.7488,24.663963,516.86383,116.412766,99.16,7.33,20.02,21.36
-87.19454,24.326555,515.0282,111.521095,99.17,5.09,15.860000000000001,17.05
-80.79297,31.383202,524.378,112.17617,99.17,6.22,23.07,24.27
-81.8211,27.499922,521.9858,109.32102,99.15,5.95,20.13,21.42
-89.77343,26.799696,516.7372,116.57313,99.17,6.96,20.93,22.45
-87.27083,29.50471,518.89905,116.775536,99.17,6.5200000000000005,23.02,24.41
-92.51619,24.29534,512.7197,116.81153,99.16,5.92,16.21,17.39
-96.24756,29.51924,516.4661,125.7668,99.17,8.85,25.64,27.26
-89.90613,32.08722,520.0361,121.99335,99.16,7.32,26.86,28.51
-88.56575,26.649654,514.9782,115.21541,99.17,5.39,17.01,18.150000000000002
-79.26691,31.125448,527.5037,110.39236,99.17,5.46,24.12,25.44
-82.39645,25.579689,516.92236,107.976135,99.16,4.26,15.39,16.39
-78.50976,29.338444,522.75696,107.848206,99.16,3.4,17.51,18.48
-101.03152,23.317183,515.8186,124.3487,99.17,8.870000000000001,20.85,22.490000000000002
-76.1761,26.238565,522.5012,102.414665,99.17,3.97,15.21,16.17
-91.526306,26.84529,514.1091,118.3716,99.08,4.95,17.37,18.55
-85.19714,32.238056,523.0465,117.435196,99.17,6.95,27.62,29.09
-81.12961,33.34974,527.315,114.47935,99.17,6.390000000000001,27.21,28.66
-86.129036,30.761948,521.0578,116.89098,81.84,5.01,22.78,24.23
-83.26979,28.92272,522.489,112.19251,99.16,6.84,24.21,25.69
-88.94043,28.10866,518.92865,117.04909,99.17,7.7700000000000005,24.36,25.94
-99.67979,28.587051,513.63586,128.26685,99.17,7.75,21.91,23.52
-98.82563,24.380146,511.6455,123.20578,99.17,8.16,18.78,20.18
-91.8958,25.213177,515.4968,117.10898,99.14,5.91,18.17,19.52
-78.717766,30.268225,528.0536,108.98599,67.8,3.77,20.67,21.93
-86.14964,27.376568,518.9841,113.526215,99.15,6.140000000000001,19.990000000000002,21.29
-96.661674,28.585575,514.3761,125.24725,99.17,6.66,20.62,22.01
-85.37279,32.165707,521.4281,117.5385,99.17,6.24,24.14,25.36
-85.76764,25.301186,518.0916,111.068825,99.17,7.15,19.740000000000002,20.94
-99.360916,28.981192,516.8234,128.3421,99.16,9.09,25.84,27.78
-76.04694,31.481558,533.95795,107.5285,87.88,4.11,23.53,24.89
-88.573265,31.184784,519.8032,119.75805,99.17,6.6000000000000005,24.52,25.96
-92.90637,25.411253,517.0746,118.31763,99.17,8.14,21.05,22.53
-85.075905,25.628443,518.90393,110.704346,99.17,7.37,20.92,22.240000000000002
-86.76413,27.448896,515.9037,114.21303,99.17,4.4,16.6,17.73
-85.26669,25.131554,518.763,110.39825,99.17,5.6000000000000005,17.85,19.12
-83.866264,30.289951,521.01184,114.15622,78.09,4.94,20.900000000000002,22.16
-93.99109,24.397667,515.6616,118.388756,99.17,8.45,20.37,21.79
-79.261925,30.491629,524.9317,109.753555,99.04,4.26,20.34,21.490000000000002
-86.70731,25.265896,518.8473,111.973206,99.14,5.69,18.34,19.62
-87.70979,25.010979,517.89,112.72077,87.24,5.53,17.45,18.64
-89.6526,28.058546,517.4245,117.71115,99.16,6.59,21.18,22.68
-95.35127,26.128105,515.9325,121.47938,99.17,7.930000000000001,21.03,22.61
-91.49786,24.221409,516.6395,115.71927,99.17,7.3,19.87,21.27
-92.82219,31.55252,518.3638,124.37471,99.17,7.74,25.29,26.72
-88.43506,28.676647,518.6593,117.11171,98.88,5.79,20.47,21.740000000000002
-86.91517,27.323214,517.1921,114.23838,99.17,5.91,19.07,20.330000000000002
-96.10803,24.119942,512.8084,120.227974,99.17,6.65,17.17,18.51
-88.88121,25.84845,517.06354,114.72966,99.16,6.5200000000000005,19.19,20.51
-86.2921,28.035488,516.67194,114.32759,96.04,4.11,16.5,17.61
-82.738144,31.140263,522.52496,113.8784,78.13,4.11,20.68,21.79
-80.146225,27.13161,520.5315,107.27783,99.17,5.15,17.64,18.73
-84.66882,25.261633,519.9318,109.93046,99.17,7.17,21.27,22.69
-86.35212,32.06937,521.9207,118.42149,99.17,7.890000000000001,28.16,29.66
-101.46484,26.013477,515.4379,127.47832,99.17,9.5,24.04,25.89
-85.999435,30.081562,517.8051,116.08099,99.17,5.63,20.900000000000002,22.11
-82.699875,28.786892,522.7985,111.48677,99.17,7.12,24.17,25.68
-97.382065,25.368637,516.5646,122.7507,99.17,8.94,22.67,24.45
-83.62689,25.694664,519.91833,109.321556,99.16,5.99,19.41,20.78
-79.48492,30.316854,527.24304,109.80177,99.15,5.0,22.5,23.85
-88.58489,29.396051,519.5085,117.98094,99.17,7.140000000000001,24.22,25.87
-93.04856,28.250652,517.4704,121.29921,99.17,7.91,23.69,25.17
-89.395256,30.259356,516.45636,119.65461,99.17,5.98,20.92,22.23
-89.21049,29.007565,516.55457,118.21805,99.16,5.62,19.93,21.16
-86.058846,28.288923,519.9612,114.34777,99.16,6.73,21.400000000000002,22.62
-87.83646,30.211329,520.3932,118.04778,87.69,5.51,22.240000000000002,23.580000000000002
-85.651886,31.28706,522.4536,116.93895,83.23,5.58,24.36,25.85
-89.30155,25.401075,517.9475,114.70263,99.17,6.69,19.97,21.47
-77.952774,26.216404,523.83765,104.169174,99.17,5.32,18.95,20.09
-87.726616,25.818678,517.29205,113.545296,99.17,6.8100000000000005,19.72,21.05
-80.655426,30.038603,523.75586,110.69403,99.13,4.3500000000000005,20.7,21.93
-77.325645,31.837439,530.75964,109.163086,70.12,4.5600000000000005,23.37,24.64
-78.82555,32.291348,528.4229,111.1169,73.15,4.9,23.79,25.0
-96.00238,24.618526,515.3574,120.62091,99.16,7.43,19.76,21.34
-90.95087,28.72653,517.8609,119.6774,99.17,8.53,23.990000000000002,25.42
-85.04932,31.517942,520.8277,116.56726,99.14,5.46,21.990000000000002,23.240000000000002
-81.43798,28.236092,522.9494,109.67407,99.17,5.45,21.01,22.42
-93.86465,23.133127,513.5603,116.99777,99.17,6.53,16.55,17.78
-91.28279,28.087294,516.6566,119.37009,99.16,6.6000000000000005,21.3,22.73
-90.97164,25.469614,517.00305,116.44125,99.17,7.53,20.78,22.3
-89.54567,26.149786,517.69763,115.69546,99.17,8.05,21.78,23.21
-98.22771,27.661108,515.00854,125.88882,99.17,9.01,22.7,24.17
-94.81013,28.263643,516.15204,123.07377,99.17,8.99,24.36,26.0
-77.95346,32.271824,531.69836,110.22528,99.04,4.49,25.09,26.45
-80.38375,32.95656,527.41034,113.34031,99.17,6.3,25.54,26.98
-92.74349,28.323853,517.27484,121.067345,99.17,7.97,23.6,25.17
-86.37779,31.263157,520.60187,117.640945,99.14,5.72,22.78,24.0
-97.800316,27.350386,515.65515,125.1507,99.17,9.64,24.48,26.17
-81.67183,27.986855,522.0271,109.65868,99.17,5.64,19.96,21.16
-88.658264,27.353067,519.2411,116.01133,91.01,6.66,21.89,23.39
-96.041954,29.822914,517.19476,125.86487,99.17,9.74,28.29,30.11
-79.29497,30.253641,523.6645,109.54861,99.17,3.42,18.92,20.07
-79.91059,33.38165,528.487,113.29224,99.17,6.41,27.28,28.78
-78.99855,33.221737,528.749,112.22029,99.17,5.24,25.240000000000002,26.560000000000002
-94.01634,25.478626,516.0034,119.494965,99.16,6.97,19.150000000000002,20.650000000000002
-90.23324,28.248533,518.24725,118.48177,99.17,8.24,24.51,26.17
-78.74428,29.668005,525.94556,108.412285,99.17,5.86,22.59,23.88
-88.76672,31.572115,520.2755,120.33884,99.17,7.76,25.98,27.47
-82.7351,24.553226,518.43115,107.28833,69.15,4.11,14.58,15.620000000000001
-88.3582,27.313889,518.54926,115.67209,99.17,6.47,20.8,22.18
-90.66074,30.660387,516.8433,121.32113,99.15,5.54,20.830000000000002,22.080000000000002
-78.938484,26.306135,522.98627,105.24462,99.16,5.71,19.18,20.32
-80.69512,28.552992,523.1846,109.248116,73.06,4.19,18.63,19.87
-98.462425,24.66945,514.1537,123.131874,99.17,7.78,19.29,20.740000000000002
-77.23772,31.84113,531.319,109.07884,99.17,4.7,23.75,25.13
-85.892845,32.870533,521.5708,118.76338,99.17,7.3,27.02,28.51
-101.44278,23.941568,512.00867,125.384346,99.17,8.51,19.740000000000002,21.330000000000002
-79.96564,28.587927,523.87885,108.553566,71.86,3.92,18.79,19.91
-90.7894,27.941648,518.32983,118.73105,99.17,7.67,23.28,24.77
-86.524925,27.74834,519.64874,114.27327,99.16,6.05,20.94,22.2
-80.10236,31.953379,527.0138,112.05574,84.85,4.89,24.23,25.52
-85.66763,24.721806,515.963,110.389435,89.04,4.04,14.39,15.43
-100.68916,30.21842,515.3278,130.90758,99.17,9.02,26.23,28.04
-90.48652,30.07851,519.7158,120.56503,99.17,7.5,24.98,26.63
-96.65606,23.22954,515.1705,119.8856,99.17,8.6,19.89,21.28
-92.15368,27.373898,516.28265,119.52757,99.17,7.0600000000000005,20.63,22.02
-100.38197,29.871922,512.6331,130.25389,99.17,8.03,22.98,24.490000000000002
-91.119736,23.290552,515.36255,114.410286,99.15,5.74,16.56,17.91
-96.30192,28.45483,516.50885,124.756744,99.15,7.83,23.84,25.45
-80.90015,30.335785,525.1246,111.23593,99.17,6.49,24.55,25.97
-88.57335,26.192423,518.345,114.76577,99.17,7.8500000000000005,21.27,22.67
-97.88064,25.707693,516.38434,123.58833,99.17,9.11,23.43,25.16
-88.81715,30.300182,520.0619,119.117325,99.17,8.01,25.740000000000002,27.29
-100.09945,27.992016,512.57495,128.09146,99.16,6.92,19.67,21.02
-95.2448,27.04292,516.1614,122.28772,99.16,8.65,22.71,24.21
-88.214645,25.19879,518.62726,113.41344,99.17,7.51,21.01,22.6
-94.80443,25.92345,516.68207,120.727875,99.17,7.61,21.41,22.96
-80.70567,31.190893,522.83875,111.89657,99.15,4.2700000000000005,20.07,21.150000000000002
-84.45512,25.443577,515.8793,109.8987,99.16,4.68,15.24,16.28
-83.765076,30.4824,521.9504,114.247475,99.16,5.2,22.67,24.01
-78.05404,29.200932,523.5301,107.254974,99.17,3.54,16.75,17.85
-84.23925,28.049755,519.27893,112.289,90.81,4.66,17.87,18.95
-89.69563,28.749811,515.6786,118.44544,99.17,5.5,18.97,20.19
-88.492226,26.214838,515.85187,114.70706,99.15,4.84,16.830000000000002,18.080000000000002
-88.05325,24.095251,517.61066,112.148506,99.16,6.53,18.95,20.39
-85.15188,32.709484,522.57605,117.86136,99.17,6.33,25.57,26.97
-91.430664,30.938784,519.0887,122.369446,99.17,6.93,25.42,26.96
-97.15992,30.14757,515.06024,127.30749,99.17,7.4,23.26,24.69
-87.12096,27.182358,518.9996,114.303314,99.12,5.88,20.46,21.86
-78.39809,31.57763,527.78845,109.975716,66.48,3.27,20.27,21.44
-86.1991,26.769814,519.4092,112.96891,99.15,6.4,19.88,21.26
-84.77755,29.748152,518.1956,114.5257,93.36,3.88,17.78,18.94
-93.451355,25.168318,515.3902,118.619675,99.16,6.69,18.39,19.7
-93.029434,23.487095,513.74133,116.516525,99.17,7.01,17.67,19.13
-87.879295,27.399416,517.94025,115.27871,99.17,7.13,21.05,22.45
-93.412506,30.7279,516.25006,124.1404,99.17,7.9,24.27,25.73
-91.730736,25.858097,516.34503,117.58884,99.17,6.29,19.12,20.55
-87.58863,27.618496,515.5329,115.20712,99.17,5.83,18.52,19.68
-87.427246,28.697325,519.19366,116.12457,99.13,5.5200000000000005,20.63,21.92
-83.63191,26.99352,518.3334,110.625435,99.17,5.98,18.06,19.11
-80.951614,28.736677,524.2749,109.68829,99.17,5.63,22.26,23.55
-88.44128,27.197178,514.57074,115.63846,99.17,4.8500000000000005,17.14,18.23
-87.77783,31.300701,520.787,119.07854,99.15,6.890000000000001,25.330000000000002,26.740000000000002
-94.731384,24.871956,516.8579,119.60334,99.17,7.98,20.89,22.490000000000002
-84.1682,32.106407,522.7068,116.274605,99.16,5.62,24.810000000000002,26.16
-80.98932,25.363405,520.2697,106.35272,62.42,4.09,15.67,16.8
-99.86107,28.211254,516.37634,128.07233,99.17,9.61,25.38,27.02
-91.37623,25.25479,514.1998,116.63102,99.17,6.01,17.85,19.06
-90.8706,29.92388,517.3921,120.79448,99.17,7.6000000000000005,23.900000000000002,25.38
-93.75716,27.818348,516.9039,121.5755,99.17,8.36,22.490000000000002,24.0
-90.637405,32.581463,520.1078,123.21887,99.16,8.19,28.84,30.55
-78.45183,30.71538,528.1412,109.167206,99.17,4.94,22.64,23.75
-84.663284,25.995193,517.3813,110.65848,99.17,6.24,18.34,19.51
-92.07005,28.319492,516.1316,120.38954,99.17,6.97,20.93,22.38
-90.825554,25.59741,517.57806,116.422966,99.16,7.04,20.6,22.11
-86.05782,28.39426,517.94104,114.45209,99.17,5.91,19.93,21.21
-90.336655,26.225454,517.0992,116.56211,99.17,7.65,20.93,22.330000000000002
-82.06215,29.056236,521.04236,111.118385,99.17,4.51,19.62,20.830000000000002
-82.25703,28.285627,520.03296,110.542656,99.17,4.24,17.87,19.07
-88.77333,31.588886,520.3908,120.36221,96.96000000000001,6.3,24.060000000000002,25.39
-88.2977,31.20995,518.13965,119.507645,99.15,5.24,21.73,22.990000000000002
-90.22996,24.535715,515.8796,114.76567,99.17,5.95,17.71,18.95
-82.17971,26.042595,517.55975,108.222305,68.6,3.39,14.16,15.14
-87.782684,31.441685,519.16345,119.224365,99.17,7.17,25.11,26.59
-76.62381,31.522213,530.54175,108.14603,74.03,3.84,21.67,22.830000000000002
-89.30928,29.562965,518.9009,118.872246,99.17,7.87,23.31,24.650000000000002
-81.46835,30.419004,524.8142,111.88736,99.12,5.7700000000000005,22.580000000000002,23.92
-91.66846,28.70333,515.5855,120.37179,99.14,5.7,19.650000000000002,21.080000000000002
-91.94371,28.184647,516.94525,120.12836,99.17,6.4,20.39,21.830000000000002
-83.926704,31.530584,523.46576,115.45729,99.09,6.0,25.73,27.1
-84.92301,29.175838,518.71826,114.09885,83.06,4.24,17.82,18.990000000000002
-93.351166,31.644522,517.1671,124.99569,99.17,7.98,25.21,26.84
-86.63199,27.280033,518.93677,113.91202,99.16,6.93,21.12,22.580000000000002
-81.49693,27.160154,521.9802,108.65709,99.10000000000001,5.69,19.400000000000002,20.650000000000002
-92.004364,25.88975,517.5345,117.89411,99.17,7.22,20.38,21.84
-86.39988,28.305643,520.1007,114.70552,89.15,5.48,21.52,23.0
-83.80463,25.809046,518.47766,109.61367,96.64,4.73,16.23,17.38
-90.1027,30.746546,517.9659,120.84924,99.17,7.09,23.900000000000002,25.26
-88.322296,32.924725,519.45306,121.247025,99.17,7.55,25.85,27.26
-84.78756,29.380066,521.4201,114.167625,90.45,5.78,21.2,22.47
-88.43238,30.999855,518.89886,119.432236,99.15,5.93,23.01,24.52
